time,location,water_level
2016/01/16/11,宜昌,0.58
2016/01/16/11,沙市,-0.96
2016/01/16/11,监利,3.41
2016/01/16/11,城陵矶,5.74
2016/01/16/11,汉口,4.6
2016/01/16/11,黄石,4.47
2016/01/16/11,九江,4.21
2016/01/16/11,安庆,4.18
2016/01/16/11,芜湖,2.8
2016/01/16/11,南京,2.23
2016/01/16/11,镇江,1.49
2016/01/16/11,长沙,31.46
2016/01/17/11,宜宾,1
2016/01/17/11,泸州,1.1
2016/01/17/11,重庆,13.25
2016/01/17/11,涪陵,173.25
2016/01/17/11,万州,173.47
2016/01/17/11,茅坪,173.26
2016/01/17/11,宜昌,0.54
2016/01/17/11,沙市,-0.96
2016/01/17/11,监利,3.29
2016/01/17/11,城陵矶,5.67
2016/01/17/11,汉口,4.6
2016/01/17/11,黄石,4.52
2016/01/17/11,九江,4.33
2016/01/17/11,安庆,4.31
2016/01/17/11,芜湖,2.94
2016/01/17/11,南京,2.37
2016/01/17/11,镇江,1.6
2016/01/17/11,长沙,31.56
2016/01/18/11,宜宾,1
2016/01/18/11,泸州,1.2
2016/01/18/11,重庆,13.02
2016/01/18/11,涪陵,173.17
2016/01/18/11,万州,173.39
2016/01/18/11,茅坪,173.18
2016/01/18/11,宜昌,0.53
2016/01/18/11,沙市,-0.93
2016/01/18/11,监利,3.46
2016/01/18/11,城陵矶,5.67
2016/01/18/11,汉口,4.6
2016/01/18/11,黄石,4.55
2016/01/18/11,九江,4.38
2016/01/18/11,安庆,4.37
2016/01/18/11,芜湖,2.92
2016/01/18/11,南京,2.38
2016/01/18/11,镇江,1.65
2016/01/18/11,长沙,31.51
2016/01/19/11,宜宾,1
2016/01/19/11,泸州,0.9
2016/01/19/11,重庆,12.97
2016/01/19/11,涪陵,173.09
2016/01/19/11,万州,173.31
2016/01/19/11,茅坪,173.03
2016/01/19/11,宜昌,0.63
2016/01/19/11,沙市,-0.96
2016/01/19/11,监利,3.46
2016/01/19/11,城陵矶,5.67
2016/01/19/11,汉口,4.6
2016/01/19/11,黄石,4.57
2016/01/19/11,九江,4.39
2016/01/19/11,安庆,4.35
2016/01/19/11,芜湖,2.87
2016/01/19/11,南京,2.37
2016/01/19/11,镇江,1.65
2016/01/19/11,长沙,31.38
2016/01/20/11,宜宾,1
2016/01/20/11,泸州,1
2016/01/20/11,重庆,12.9
2016/01/20/11,涪陵,172.98
2016/01/20/11,万州,173.19
2016/01/20/11,茅坪,172.97
2016/01/20/11,宜昌,1.03
2016/01/20/11,沙市,-0.87
2016/01/20/11,监利,3.45
2016/01/20/11,城陵矶,5.64
2016/01/20/11,汉口,4.61
2016/01/20/11,黄石,4.59
2016/01/20/11,九江,4.39
2016/01/20/11,安庆,4.33
2016/01/20/11,芜湖,2.71
2016/01/20/11,南京,2.22
2016/01/20/11,镇江,1.54
2016/01/20/11,长沙,31.43
2016/01/21/11,宜宾,1.2
2016/01/21/11,泸州,1.2
2016/01/21/11,重庆,12.76
2016/01/21/11,涪陵,172.82
2016/01/21/11,万州,173.02
2016/01/21/11,茅坪,172.82
2016/01/21/11,宜昌,0.87
2016/01/21/11,沙市,-0.88
2016/01/21/11,监利,3.56
2016/01/21/11,城陵矶,5.62
2016/01/21/11,汉口,4.58
2016/01/21/11,黄石,4.54
2016/01/21/11,九江,4.37
2016/01/21/11,安庆,4.33
2016/01/21/11,芜湖,2.72
2016/01/21/11,南京,2.4
2016/01/21/11,镇江,1.88
2016/01/21/11,长沙,31.43
2016/01/22/11,宜宾,1
2016/01/22/11,泸州,1.4
2016/01/22/11,重庆,12.6
2016/01/22/11,涪陵,172.67
2016/01/22/11,万州,172.85
2016/01/22/11,茅坪,172.63
2016/01/22/11,宜昌,1.35
2016/01/22/11,沙市,-0.89
2016/01/22/11,监利,3.59
2016/01/22/11,城陵矶,5.69
2016/01/22/11,汉口,4.58
2016/01/22/11,黄石,4.54
2016/01/22/11,九江,4.37
2016/01/22/11,安庆,4.36
2016/01/22/11,芜湖,2.79
2016/01/22/11,南京,2.81
2016/01/22/11,镇江,2.36
2016/01/22/11,长沙,31.3
2016/01/23/11,宜宾,1.3
2016/01/23/11,泸州,1.2
2016/01/23/11,重庆,12.45
2016/01/23/11,涪陵,172.46
2016/01/23/11,万州,172.63
2016/01/23/11,茅坪,172.6
2016/01/23/11,宜昌,1.3
2016/01/23/11,沙市,-0.52
2016/01/23/11,监利,3.54
2016/01/23/11,城陵矶,5.7
2016/01/23/11,汉口,4.52
2016/01/23/11,黄石,4.48
2016/01/23/11,九江,4.38
2016/01/23/11,安庆,4.38
2016/01/23/11,芜湖,2.79
2016/01/23/11,南京,2.81
2016/01/23/11,镇江,2.49
2016/01/23/11,长沙,31.43
2016/01/24/11,宜宾,1.5
2016/01/24/11,泸州,1.7
2016/01/24/11,重庆,12.18
2016/01/24/11,涪陵,172.23
2016/01/24/11,万州,172.43
2016/01/24/11,茅坪,172.22
2016/01/24/11,宜昌,1.48
2016/01/24/11,沙市,-0.34
2016/01/24/11,监利,3.87
2016/01/24/11,城陵矶,5.78
2016/01/24/11,汉口,4.56
2016/01/24/11,黄石,4.47
2016/01/24/11,九江,4.35
2016/01/24/11,安庆,4.38
2016/01/24/11,芜湖,2.67
2016/01/24/11,南京,2.4
2016/01/24/11,镇江,2.23
2016/01/24/11,长沙,31.31
2016/01/25/11,宜宾,1.4
2016/01/25/11,泸州,1.8
2016/01/25/11,重庆,12.11
2016/01/25/11,涪陵,172.04
2016/01/25/11,万州,172.23
2016/01/25/11,茅坪,172.04
2016/01/25/11,宜昌,1.63
2016/01/25/11,沙市,-0.21
2016/01/25/11,监利,4.03
2016/01/25/11,城陵矶,5.81
2016/01/25/11,汉口,4.63
2016/01/25/11,黄石,4.5
2016/01/25/11,九江,4.31
2016/01/25/11,安庆,4.25
2016/01/25/11,芜湖,2.38
2016/01/25/11,南京,1.96
2016/01/25/11,镇江,2.25
2016/01/25/11,长沙,31.4
2016/01/26/11,宜宾,1.8
2016/01/26/11,泸州,1.5
2016/01/26/11,重庆,11.87
2016/01/26/11,涪陵,171.89
2016/01/26/11,万州,172.13
2016/01/26/11,茅坪,171.84
2016/01/26/11,宜昌,1.09
2016/01/26/11,沙市,0.03
2016/01/26/11,监利,4.12
2016/01/26/11,城陵矶,5.9
2016/01/26/11,汉口,4.67
2016/01/26/11,黄石,4.53
2016/01/26/11,九江,4.29
2016/01/26/11,安庆,4.21
2016/01/26/11,芜湖,2.48
2016/01/26/11,南京,1.85
2016/01/26/11,镇江,2.3
2016/01/26/11,长沙,31.46
2016/01/27/11,宜宾,1
2016/01/27/11,泸州,1.7
2016/01/27/11,重庆,11.71
2016/01/27/11,涪陵,171.79
2016/01/27/11,万州,172
2016/01/27/11,茅坪,171.69
2016/01/27/11,宜昌,1.01
2016/01/27/11,沙市,-0.04
2016/01/27/11,监利,4.21
2016/01/27/11,城陵矶,5.94
2016/01/27/11,汉口,4.74
2016/01/27/11,黄石,4.56
2016/01/27/11,九江,4.3
2016/01/27/11,安庆,4.26
2016/01/27/11,芜湖,2.7
2016/01/27/11,南京,2.05
2016/01/27/11,镇江,2.61
2016/01/27/11,长沙,31.4
2016/01/28/11,宜宾,1
2016/01/28/11,泸州,1.5
2016/01/28/11,重庆,11.63
2016/01/28/11,涪陵,171.63
2016/01/28/11,万州,171.86
2016/01/28/11,茅坪,171.55
2016/01/28/11,宜昌,1.19
2016/01/28/11,沙市,-0.1
2016/01/28/11,监利,4.15
2016/01/28/11,城陵矶,5.95
2016/01/28/11,汉口,4.81
2016/01/28/11,黄石,4.65
2016/01/28/11,九江,4.39
2016/01/28/11,安庆,4.36
2016/01/28/11,芜湖,2.85
2016/01/28/11,南京,2.17
2016/01/28/11,镇江,2.35
2016/01/28/11,长沙,31.3
2016/01/29/11,宜宾,1.5
2016/01/29/11,泸州,1.5
2016/01/29/11,重庆,11.43
2016/01/29/11,涪陵,171.46
2016/01/29/11,万州,171.69
2016/01/29/11,茅坪,171.34
2016/01/29/11,宜昌,1.09
2016/01/29/11,沙市,-0.15
2016/01/29/11,监利,4.07
2016/01/29/11,城陵矶,5.89
2016/01/29/11,汉口,4.79
2016/01/29/11,黄石,4.68
2016/01/29/11,九江,4.46
2016/01/29/11,安庆,4.45
2016/01/29/11,芜湖,2.94
2016/01/29/11,南京,2.25
2016/01/29/11,镇江,2.14
2016/01/29/11,长沙,31.39
2016/01/30/11,宜宾,1.3
2016/01/30/11,泸州,1.5
2016/01/30/11,重庆,11.3
2016/01/30/11,涪陵,171.26
2016/01/30/11,万州,171.46
2016/01/30/11,茅坪,171.15
2016/01/30/11,宜昌,1.1
2016/01/30/11,沙市,-0.19
2016/01/30/11,监利,4.03
2016/01/30/11,城陵矶,5.78
2016/01/30/11,汉口,4.77
2016/01/30/11,黄石,4.7
2016/01/30/11,九江,4.52
2016/01/30/11,安庆,4.55
2016/01/30/11,芜湖,3.07
2016/01/30/11,南京,2.4
2016/01/30/11,镇江,1.9
2016/01/30/11,长沙,31.5
2016/01/31/11,宜宾,1
2016/01/31/11,泸州,1.4
2016/01/31/11,重庆,11.09
2016/01/31/11,涪陵,171.07
2016/01/31/11,万州,171.3
2016/01/31/11,茅坪,170.97
2016/01/31/11,宜昌,1.08
2016/01/31/11,沙市,-0.24
2016/01/31/11,监利,3.96
2016/01/31/11,城陵矶,5.72
2016/01/31/11,汉口,4.71
2016/01/31/11,黄石,4.72
2016/01/31/11,九江,4.59
2016/01/31/11,安庆,4.61
2016/01/31/11,芜湖,3.06
2016/01/31/11,南京,2.38
2016/01/31/11,镇江,1.71
2016/01/31/11,长沙,31.44
2016/02/01/11,宜宾,1.2
2016/02/01/11,泸州,1.3
2016/02/01/11,重庆,10.91
2016/02/01/11,涪陵,170.9
2016/02/01/11,万州,171.11
2016/02/01/11,茅坪,170.86
2016/02/01/11,宜昌,0.5
2016/02/01/11,沙市,-0.2
2016/02/01/11,监利,3.93
2016/02/01/11,城陵矶,5.72
2016/02/01/11,汉口,4.69
2016/02/01/11,黄石,4.72
2016/02/01/11,九江,4.66
2016/02/01/11,安庆,4.6
2016/02/01/11,芜湖,2.99
2016/02/01/11,南京,2.3
2016/02/01/11,镇江,1.6
2016/02/01/11,长沙,31.49
2016/02/02/11,宜宾,1.2
2016/02/02/11,泸州,1.4
2016/02/02/11,重庆,10.82
2016/02/02/11,涪陵,170.84
2016/02/02/11,万州,171.09
2016/02/02/11,茅坪,170.88
2016/02/02/11,宜昌,0.51
2016/02/02/11,沙市,-0.74
2016/02/02/11,监利,3.88
2016/02/02/11,城陵矶,5.8
2016/02/02/11,汉口,4.75
2016/02/02/11,黄石,4.77
2016/02/02/11,九江,4.76
2016/02/02/11,安庆,4.64
2016/02/02/11,芜湖,2.88
2016/02/02/11,南京,2.22
2016/02/02/11,镇江,1.54
2016/02/02/11,长沙,31.46
2016/02/04/11,宜宾,1.1
2016/02/04/11,泸州,2.2
2016/02/04/11,重庆,10.85
2016/02/04/11,涪陵,170.8
2016/02/04/11,万州,171.03
2016/02/04/11,茅坪,170.8
2016/02/04/11,宜昌,0.26
2016/02/04/11,沙市,-1.01
2016/02/04/11,监利,3.66
2016/02/04/11,城陵矶,5.89
2016/02/04/11,汉口,4.86
2016/02/04/11,黄石,4.93
2016/02/04/11,九江,4.96
2016/02/04/11,安庆,4.81
2016/02/04/11,芜湖,2.91
2016/02/04/11,南京,2.27
2016/02/04/11,镇江,1.65
2016/02/04/11,长沙,31.4
2016/02/05/11,宜宾,1.1
2016/02/05/11,泸州,2.2
2016/02/05/11,重庆,10.96
2016/02/05/11,涪陵,170.81
2016/02/05/11,万州,171.01
2016/02/05/11,茅坪,170.8
2016/02/05/11,宜昌,0.64
2016/02/05/11,沙市,-1.18
2016/02/05/11,监利,3.52
2016/02/05/11,城陵矶,5.81
2016/02/05/11,汉口,4.88
2016/02/05/11,黄石,4.97
2016/02/05/11,九江,5.04
2016/02/05/11,安庆,4.9
2016/02/05/11,芜湖,2.99
2016/02/05/11,南京,2.44
2016/02/05/11,镇江,1.86
2016/02/05/11,长沙,31.42
2016/02/06/11,宜宾,0.5
2016/02/06/11,泸州,1.8
2016/02/06/11,重庆,10.96
2016/02/06/11,涪陵,170.85
2016/02/06/11,万州,171.06
2016/02/06/11,茅坪,170.81
2016/02/06/11,宜昌,0.55
2016/02/06/11,沙市,-1.19
2016/02/06/11,监利,3.38
2016/02/06/11,城陵矶,5.68
2016/02/06/11,汉口,4.83
2016/02/06/11,黄石,4.95
2016/02/06/11,九江,5.08
2016/02/06/11,安庆,4.96
2016/02/06/11,芜湖,2.99
2016/02/06/11,南京,2.64
2016/02/06/11,镇江,2.12
2016/02/06/11,长沙,31.51
2016/02/07/11,宜宾,0.7
2016/02/07/11,泸州,1.3
2016/02/07/11,重庆,10.89
2016/02/07/11,涪陵,170.84
2016/02/07/11,万州,171.02
2016/02/07/11,茅坪,170.89
2016/02/07/11,宜昌,0.08
2016/02/07/11,沙市,-1.23
2016/02/07/11,监利,3.35
2016/02/07/11,城陵矶,5.49
2016/02/07/11,汉口,4.78
2016/02/07/11,黄石,4.93
2016/02/07/11,九江,5.03
2016/02/07/11,安庆,4.96
2016/02/07/11,芜湖,3.01
2016/02/07/11,南京,2.99
2016/02/07/11,镇江,2.47
2016/02/07/11,长沙,31.34
2016/02/08/11,宜宾,0.8
2016/02/08/11,泸州,1.1
2016/02/08/11,重庆,10.89
2016/02/08/11,涪陵,170.83
2016/02/08/11,万州,171.02
2016/02/08/11,茅坪,170.86
2016/02/08/11,宜昌,0
2016/02/08/11,沙市,-1.59
2016/02/08/11,监利,3.17
2016/02/08/11,城陵矶,5.41
2016/02/08/11,汉口,4.71
2016/02/08/11,黄石,4.87
2016/02/08/11,九江,4.96
2016/02/08/11,安庆,4.93
2016/02/08/11,芜湖,3
2016/02/08/11,南京,2.86
2016/02/08/11,镇江,2.64
2016/02/08/11,长沙,31.1
2016/02/09/11,宜宾,0.5
2016/02/09/11,泸州,1.1
2016/02/09/11,重庆,10.63
2016/02/09/11,涪陵,170.82
2016/02/09/11,万州,171
2016/02/09/11,茅坪,170.78
2016/02/09/11,宜昌,-0.05
2016/02/09/11,沙市,-1.77
2016/02/09/11,监利,3.02
2016/02/09/11,城陵矶,5.19
2016/02/09/11,汉口,4.61
2016/02/09/11,黄石,4.78
2016/02/09/11,九江,4.86
2016/02/09/11,安庆,4.88
2016/02/09/11,芜湖,3.05
2016/02/09/11,南京,2.87
2016/02/09/11,镇江,2.96
2016/02/09/11,长沙,31.14
2016/02/10/11,宜宾,0.6
2016/02/10/11,泸州,0.9
2016/02/10/11,重庆,10.61
2016/02/10/11,涪陵,170.7
2016/02/10/11,万州,170.89
2016/02/10/11,茅坪,170.66
2016/02/10/11,宜昌,-0.01
2016/02/10/11,沙市,-1.88
2016/02/10/11,监利,2.74
2016/02/10/11,城陵矶,4.94
2016/02/10/11,汉口,4.46
2016/02/10/11,黄石,4.67
2016/02/10/11,九江,4.74
2016/02/10/11,安庆,4.83
2016/02/10/11,芜湖,3.15
2016/02/10/11,南京,2.68
2016/02/10/11,镇江,3.16
2016/02/10/11,长沙,31.16
2016/02/11/11,宜宾,0.6
2016/02/11/11,泸州,0.9
2016/02/11/11,重庆,10.47
2016/02/11/11,涪陵,170.57
2016/02/11/11,万州,170.79
2016/02/11/11,茅坪,170.57
2016/02/11/11,宜昌,-0.03
2016/02/11/11,沙市,-1.91
2016/02/11/11,监利,2.61
2016/02/11/11,城陵矶,4.79
2016/02/11/11,汉口,4.27
2016/02/11/11,黄石,4.52
2016/02/11/11,九江,4.61
2016/02/11/11,安庆,4.75
2016/02/11/11,芜湖,3.21
2016/02/11/11,南京,2.5
2016/02/11/11,镇江,3.15
2016/02/11/11,长沙,31.16
2016/02/12/11,宜宾,0.6
2016/02/12/11,泸州,0.9
2016/02/12/11,重庆,10.36
2016/02/12/11,涪陵,170.47
2016/02/12/11,万州,170.67
2016/02/12/11,茅坪,170.43
2016/02/12/11,宜昌,-0.02
2016/02/12/11,沙市,-1.94
2016/02/12/11,监利,2.52
2016/02/12/11,城陵矶,4.54
2016/02/12/11,汉口,4.07
2016/02/12/11,黄石,4.33
2016/02/12/11,九江,4.45
2016/02/12/11,安庆,4.67
2016/02/12/11,芜湖,3.22
2016/02/12/11,南京,2.47
2016/02/12/11,镇江,2.9
2016/02/12/11,长沙,31.25
2016/02/13/11,宜宾,0.7
2016/02/13/11,泸州,0.9
2016/02/13/11,重庆,10.19
2016/02/13/11,涪陵,170.32
2016/02/13/11,万州,170.53
2016/02/13/11,茅坪,170.35
2016/02/13/11,宜昌,-0.03
2016/02/13/11,沙市,-1.98
2016/02/13/11,监利,2.16
2016/02/13/11,城陵矶,4.39
2016/02/13/11,汉口,3.85
2016/02/13/11,黄石,4.09
2016/02/13/11,九江,4.27
2016/02/13/11,安庆,4.61
2016/02/13/11,芜湖,3.23
2016/02/13/11,南京,2.52
2016/02/13/11,镇江,2.37
2016/02/13/11,长沙,31.25
2016/02/14/11,宜宾,0.6
2016/02/14/11,泸州,0.8
2016/02/14/11,重庆,10.08
2016/02/14/11,涪陵,170.22
2016/02/14/11,万州,170.44
2016/02/14/11,茅坪,170.28
2016/02/14/11,宜昌,0.05
2016/02/14/11,沙市,-1.96
2016/02/14/11,监利,2.14
2016/02/14/11,城陵矶,4.14
2016/02/14/11,汉口,3.59
2016/02/14/11,黄石,3.85
2016/02/14/11,九江,4.15
2016/02/14/11,安庆,4.33
2016/02/14/11,芜湖,2.96
2016/02/14/11,南京,2.26
2016/02/14/11,镇江,1.6
2016/02/14/11,长沙,31.18
2016/02/15/11,宜宾,0.8
2016/02/15/11,泸州,0.9
2016/02/15/11,重庆,9.96
2016/02/15/11,涪陵,170.13
2016/02/15/11,万州,170.35
2016/02/15/11,茅坪,170.12
2016/02/15/11,宜昌,0.22
2016/02/15/11,沙市,-1.86
2016/02/15/11,监利,2.32
2016/02/15/11,城陵矶,4.19
2016/02/15/11,汉口,3.47
2016/02/15/11,黄石,3.64
2016/02/15/11,九江,3.93
2016/02/15/11,安庆,4.15
2016/02/15/11,芜湖,2.9
2016/02/15/11,南京,2.33
2016/02/15/11,镇江,1.62
2016/02/15/11,长沙,31.2
2016/02/16/11,宜宾,0.7
2016/02/16/11,泸州,1.1
2016/02/16/11,重庆,9.82
