time,location,water_level
2012/01/18/11,监利,2.41
2012/01/18/11,城陵矶,4.03
2012/01/18/11,汉口,2.53
2012/01/18/11,黄石,2.1
2012/01/18/11,九江,1.66
2012/01/18/11,安庆,1.93
2012/01/18/11,芜湖,1.48
2012/01/18/11,南京,1.21
2012/01/18/11,镇江,1.04
2012/01/18/11,湘江长沙,28.52
2012/01/18/11,宜宾,0.1
2012/01/18/11,泸州二郎滩,0.3
2012/01/18/11,重庆,13.12
2012/01/18/11,万县,173.53
2012/01/18/11,宜昌,0.14
2012/01/18/11,沙市,-1.17
2012/01/18/11,监利,2.41
2012/01/18/11,城陵矶,4.03
2012/01/18/11,汉口,2.53
2012/01/18/11,黄石,2.1
2012/01/18/11,九江,1.66
2012/01/18/11,安庆,1.93
2012/01/18/11,芜湖,1.48
2012/01/18/11,南京,1.21
2012/01/18/11,镇江,1.04
2012/01/18/11,湘江长沙,28.52
2012/01/19/11 ,宜宾,0.5
2012/01/19/11 ,泸州二郎滩,0.75
2012/01/19/11 ,重庆,13.03
2012/01/19/11 ,万县,173.41
2012/01/19/11 ,宜昌,0.12
2012/01/19/11 ,沙市,-1.27
2012/01/19/11 ,监利,2.56
2012/01/19/11 ,城陵矶,4.48
2012/01/19/11 ,汉口,2.8
2012/01/19/11 ,黄石,2.25
2012/01/19/11 ,九江,1.81
2012/01/19/11 ,安庆,2.02
2012/01/19/11 ,芜湖,1.44
2012/01/19/11 ,南京,1.23
2012/01/19/11 ,镇江,1.13
2012/01/19/11 ,湘江长沙,28.41
2012/01/20/11,宜宾,0.4
2012/01/20/11,泸州二郎滩,0.9
2012/01/20/11,重庆,12.92
2012/01/20/11,万县,173.28
2012/01/20/11,宜昌,0.09
2012/01/20/11,沙市,-1.34
2012/01/20/11,监利,2.66
2012/01/20/11,城陵矶,4.69
2012/01/20/11,汉口,3.12
2012/01/20/11,黄石,2.41
2012/01/20/11,九江,2.1
2012/01/20/11,安庆,2.2
2012/01/20/11,芜湖,1.47
2012/01/20/11,南京,1.39
2012/01/20/11,镇江,1.3
2012/01/20/11,湘江长沙,28.05
2012/01/21/11,宜宾,0.4
2012/01/21/11,泸州二郎滩,0.65
2012/01/21/11,重庆,12.89
2012/01/21/11,万县,173.17
2012/01/21/11,宜昌,0.13
2012/01/21/11,沙市,-1.35
2012/01/21/11,监利,2.66
2012/01/21/11,城陵矶,4.74
2012/01/21/11,汉口,3.35
2012/01/21/11,黄石,2.45
2012/01/21/11,九江,2.41
2012/01/21/11,安庆,2.4
2012/01/21/11,芜湖,1.44
2012/01/21/11,南京,1.6
2012/01/21/11,镇江,1.49
2012/01/21/11,湘江长沙,27.83
2012/01/22/11,宜宾,0.5
2012/01/22/11,泸州二郎滩,1.2
2012/01/22/11,重庆,12.8
2012/01/22/11,万县,173.11
2012/01/22/11,宜昌,0.2
2012/01/22/11,沙市,-1.25
2012/01/22/11,监利,2.68
2012/01/22/11,城陵矶,4.71
2012/01/22/11,汉口,3.5
2012/01/22/11,黄石,2.9
2012/01/22/11,九江,2.71
2012/01/22/11,安庆,2.7
2012/01/22/11,芜湖,1.68
2012/01/22/11,南京,2.04
2012/01/22/11,镇江,2.11
2012/01/22/11,湘江长沙,27.72
2012/01/23/11 ,宜宾,0.4
2012/01/23/11 ,泸州二郎滩,0.75
2012/01/23/11 ,重庆,12.73
2012/01/23/11 ,万县,173.05
2012/01/23/11 ,宜昌,0.09
2012/01/23/11 ,沙市,-1.14
2012/01/23/11 ,监利,2.76
2012/01/23/11 ,城陵矶,4.7
2012/01/23/11 ,汉口,3.63
2012/01/23/11 ,黄石,3.02
2012/01/23/11 ,九江,2.87
2012/01/23/11 ,安庆,2.94
2012/01/23/11 ,芜湖,1.85
2012/01/23/11 ,南京,1.93
2012/01/23/11 ,镇江,2.21
2012/01/23/11 ,湘江长沙,27.52
2012/01/24/11,宜宾,0.3
2012/01/24/11,泸州二郎滩,0.95
2012/01/24/11,重庆,12.61
2012/01/24/11,万县,172.97
2012/01/24/11,宜昌,-0.01
2012/01/24/11,沙市,-1.24
2012/01/24/11,监利,2.78
2012/01/24/11,城陵矶,4.7
2012/01/24/11,汉口,3.67
2012/01/24/11,黄石,3.03
2012/01/24/11,九江,2.97
2012/01/24/11,安庆,3.04
2012/01/24/11,芜湖,1.9
2012/01/24/11,南京,1.73
2012/01/24/11,镇江,2.32
2012/01/24/11,湘江长沙,27.4
2012/01/24/11,宜宾,0.3
2012/01/24/11,泸州二郎滩,0.95
2012/01/24/11,重庆,12.61
2012/01/24/11,万县,172.97
2012/01/24/11,宜昌,-0.01
2012/01/24/11,沙市,-1.24
2012/01/24/11,监利,2.78
2012/01/24/11,城陵矶,4.7
2012/01/24/11,汉口,3.67
2012/01/24/11,黄石,3.03
2012/01/24/11,九江,2.97
2012/01/24/11,安庆,3.04
2012/01/24/11,芜湖,1.9
2012/01/24/11,南京,1.73
2012/01/24/11,镇江,2.32
2012/01/24/11,湘江长沙,27.4
2012/01/25/11,宜宾,0.6
2012/01/25/11,泸州二郎滩,0.7
2012/01/25/11,重庆,12.56
2012/01/25/11,万县,172.92
2012/01/25/11,宜昌,0.05
2012/01/25/11,沙市,-1.27
2012/01/25/11,监利,2.65
2012/01/25/11,城陵矶,4.68
2012/01/25/11,汉口,3.71
2012/01/25/11,黄石,3.05
2012/01/25/11,九江,3.01
2012/01/25/11,安庆,3.11
2012/01/25/11,芜湖,2.01
2012/01/25/11,南京,1.41
2012/01/25/11,镇江,2.28
2012/01/25/11,湘江长沙,27.26
2012/01/26/11,宜宾,0.7
2012/01/26/11,泸州二郎滩,0.9
2012/01/26/11,重庆,12.48
2012/01/26/11,万县,172.83
2012/01/26/11,宜昌,0.08
2012/01/26/11,沙市,-1.24
2012/01/26/11,监利,2.6
2012/01/26/11,城陵矶,4.63
2012/01/26/11,汉口,3.71
2012/01/26/11,黄石,3.24
2012/01/26/11,九江,3.03
2012/01/26/11,安庆,3.13
2012/01/26/11,芜湖,2.08
2012/01/26/11,南京,1.42
2012/01/26/11,镇江,2.2
2012/01/26/11,湘江长沙,27.12
2012/01/27/11,宜宾,0.7
2012/01/27/11,泸州二郎滩,1
2012/01/27/11,重庆,12.39
2012/01/27/11,万县,172.73
2012/01/27/11,宜昌,0.15
2012/01/27/11,沙市,-1.22
2012/01/27/11,监利,2.67
2012/01/27/11,城陵矶,4.5
2012/01/27/11,汉口,3.67
2012/01/27/11,黄石,3.25
2012/01/27/11,九江,3.02
2012/01/27/11,安庆,3.13
2012/01/27/11,芜湖,2.14
2012/01/27/11,南京,1.47
2012/01/27/11,镇江,1.88
2012/01/27/11,湘江长沙,26.69
2012/01/28/11 ,宜宾,0.5
2012/01/28/11 ,泸州二郎滩,0.85
2012/01/28/11 ,重庆,12.29
2012/01/28/11 ,万县,172.67
2012/01/28/11 ,宜昌,0.1
2012/01/28/11 ,沙市,-1.2
2012/01/28/11 ,监利,2.63
2012/01/28/11 ,城陵矶,4.37
2012/01/28/11 ,汉口,3.58
2012/01/28/11 ,黄石,3.26
2012/01/28/11 ,九江,3.01
2012/01/28/11 ,安庆,3.13
2012/01/28/11 ,芜湖,2.14
2012/01/28/11 ,南京,1.52
2012/01/28/11 ,镇江,1.7
2012/01/28/11 ,湘江长沙,26.43
2012/01/29/11,宜宾,0.7
2012/01/29/11,泸州二郎滩,0.8
2012/01/29/11,重庆,12.23
2012/01/29/11,万县,172.6
2012/01/29/11,宜昌,0.12
2012/01/29/11,沙市,-1.25
2012/01/29/11,监利,2.6
2012/01/29/11,城陵矶,4.28
2012/01/29/11,汉口,3.48
2012/01/29/11,黄石,3.23
2012/01/29/11,九江,2.98
2012/01/29/11,安庆,3.15
2012/01/29/11,芜湖,2.25
2012/01/29/11,南京,1.62
2012/01/29/11,镇江,1.45
2012/01/29/11,湘江长沙,26.27
2012/01/30/11,宜宾,0.6
2012/01/30/11,泸州二郎滩,0.85
2012/01/30/11,重庆,12.18
2012/01/30/11,万县,172.51
2012/01/30/11,宜昌,0.12
2012/01/30/11,沙市,-1.24
2012/01/30/11,监利,2.55
2012/01/30/11,城陵矶,4.22
2012/01/30/11,汉口,3.37
2012/01/30/11,黄石,2.9
2012/01/30/11,九江,2.94
2012/01/30/11,安庆,3.1
2012/01/30/11,芜湖,2.2
2012/01/30/11,南京,1.62
2012/01/30/11,镇江,1.4
2012/01/30/11,湘江长沙,26.16
2012/01/31/11 ,宜宾,0.3
2012/01/31/11 ,泸州二郎滩,0.8
2012/01/31/11 ,重庆,12.19
2012/01/31/11 ,万县,172.45
2012/01/31/11 ,宜昌,0.04
2012/01/31/11 ,沙市,-1.3
2012/01/31/11 ,监利,2.54
2012/01/31/11 ,城陵矶,4.17
2012/01/31/11 ,汉口,3.31
2012/01/31/11 ,黄石,2.89
2012/01/31/11 ,九江,2.86
2012/01/31/11 ,安庆,3.04
2012/01/31/11 ,芜湖,2.09
2012/01/31/11 ,南京,1.54
2012/01/31/11 ,镇江,1.28
2012/01/31/11 ,湘江长沙,26.16
2012/02/01/11,宜宾,0.2
2012/02/01/11,泸州二郎滩,0.55
2012/02/01/11,重庆,12.1
2012/02/01/11,万县,172.39
2012/02/01/11,宜昌,0.08
2012/02/01/11,沙市,-1.35
2012/02/01/11,监利,2.52
2012/02/01/11,城陵矶,4.13
2012/02/01/11,汉口,3.24
2012/02/01/11,黄石,2.87
2012/02/01/11,九江,2.77
2012/02/01/11,安庆,2.89
2012/02/01/11,芜湖,1.83
2012/02/01/11,南京,1.29
2012/02/01/11,镇江,1.04
2012/02/01/11,湘江长沙,26.23
2012/02/02/11,宜宾,0.2
2012/02/02/11,泸州二郎滩,0.7
2012/02/02/11,重庆,11.99
2012/02/02/11,万县,172.34
2012/02/02/11,宜昌,0.11
2012/02/02/11,沙市,-1.35
2012/02/02/11,监利,2.45
2012/02/02/11,城陵矶,4.1
2012/02/02/11,汉口,3.15
2012/02/02/11,黄石,2.85
2012/02/02/11,九江,2.74
2012/02/02/11,安庆,2.75
2012/02/02/11,芜湖,1.76
2012/02/02/11,南京,1.33
2012/02/02/11,镇江,1.2
2012/02/02/11,湘江长沙,26.17
2012/02/03/11,宜宾,0.6
2012/02/03/11,泸州二郎滩,0.55
2012/02/03/11,重庆,11.82
2012/02/03/11,万县,172.21
2012/02/03/11,宜昌,9
2012/02/03/11,沙市,-1.34
2012/02/03/11,监利,2.41
2012/02/03/11,城陵矶,4.03
2012/02/03/11,汉口,3.14
2012/02/03/11,黄石,2.78
2012/02/03/11,九江,2.63
2012/02/03/11,安庆,2.69
2012/02/03/11,芜湖,1.52
2012/02/03/11,南京,1.05
2012/02/03/11,镇江,0.92
2012/02/03/11,湘江长沙,25.96
2012/02/04/11,宜宾,0.4
2012/02/04/11,泸州二郎滩,0.75
2012/02/04/11,重庆,11.72
2012/02/04/11,万县,172.08
2012/02/04/11,宜昌,0.09
2012/02/04/11,沙市,-1.37
2012/02/04/11,监利,2.4
2012/02/04/11,城陵矶,3.95
2012/02/04/11,汉口,3.03
2012/02/04/11,黄石,2.7
2012/02/04/11,九江,2.5
2012/02/04/11,安庆,2.58
2012/02/04/11,芜湖,1.41
2012/02/04/11,南京,1.19
2012/02/04/11,镇江,1.14
2012/02/04/11,湘江长沙,25.9
2012/02/05/11,宜宾,0.2
2012/02/05/11,泸州二郎滩,0.45
2012/02/05/11,重庆,11.65
2012/02/05/11,万县,171.96
2012/02/05/11,宜昌,0.17
2012/02/05/11,沙市,-1.37
2012/02/05/11,监利,2.4
2012/02/05/11,城陵矶,3.89
2012/02/05/11,汉口,2.97
2012/02/05/11,黄石,2.61
2012/02/05/11,九江,2.41
2012/02/05/11,安庆,2.52
2012/02/05/11,芜湖,1.52
2012/02/05/11,南京,1.65
2012/02/05/11,镇江,1.61
2012/02/05/11,湘江长沙,25.89
2012/02/06/11,宜宾,0.1
2012/02/06/11,泸州二郎滩,0.35
2012/02/06/11,重庆,11.49
2012/02/06/11,万县,171.86
2012/02/06/11,宜昌,0.16
2012/02/06/11,沙市,-1.37
2012/02/06/11,监利,2.38
2012/02/06/11,城陵矶,3.87
2012/02/06/11,汉口,2.92
2012/02/06/11,黄石,2.53
2012/02/06/11,九江,2.37
2012/02/06/11,安庆,2.51
2012/02/06/11,芜湖,1.52
2012/02/06/11,南京,1.7
2012/02/06/11,镇江,1.81
2012/02/06/11,湘江长沙,26.26
2012/02/06/11,宜宾,0.1
2012/02/06/11,泸州二郎滩,0.35
2012/02/06/11,重庆,11.49
2012/02/06/11,万县,171.86
2012/02/06/11,宜昌,0.16
2012/02/06/11,沙市,-1.37
2012/02/06/11,监利,2.38
2012/02/06/11,城陵矶,3.87
2012/02/06/11,汉口,2.92
2012/02/06/11,黄石,2.53
2012/02/06/11,九江,2.37
2012/02/06/11,安庆,2.51
2012/02/06/11,芜湖,1.52
2012/02/06/11,南京,1.7
2012/02/06/11,镇江,1.81
2012/02/06/11,湘江长沙,26.26
2012/02/07/11,宜宾,0.2
2012/02/07/11,泸州二郎滩,0.1
2012/02/07/11,重庆,11.37
2012/02/07/11,万县,171.72
2012/02/07/11,宜昌,0.05
2012/02/07/11,沙市,-1.41
2012/02/07/11,监利,2.34
2012/02/07/11,城陵矶,3.91
2012/02/07/11,汉口,2.84
2012/02/07/11,黄石,2.48
2012/02/07/11,九江,2.38
2012/02/07/11,安庆,2.5
2012/02/07/11,芜湖,1.64
2012/02/07/11,南京,1.74
2012/02/07/11,镇江,2.03
2012/02/07/11,湘江长沙,26.48
2012/02/08/11,宜宾,-0.1
2012/02/08/11,泸州二郎滩,0.05
2012/02/08/11,重庆,11.2
2012/02/08/11,万县,171.56
2012/02/08/11,宜昌,0.12
2012/02/08/11,沙市,-1.45
2012/02/08/11,监利,2.31
2012/02/08/11,城陵矶,3.97
2012/02/08/11,汉口,2.88
2012/02/08/11,黄石,2.51
2012/02/08/11,九江,2.36
2012/02/08/11,安庆,2.56
2012/02/08/11,芜湖,1.68
2012/02/08/11,南京,1.75
2012/02/08/11,镇江,2.28
2012/02/08/11,湘江长沙,26.54
2012/02/09/11,宜宾,0.4
2012/02/09/11,泸州二郎滩,0.35
2012/02/09/11,重庆,11.02
2012/02/09/11,万县,171.42
2012/02/09/11,宜昌,0.1
2012/02/09/11,沙市,-1.41
2012/02/09/11,监利,2.32
2012/02/09/11,城陵矶,3.97
2012/02/09/11,汉口,2.92
2012/02/09/11,黄石,2.55
2012/02/09/11,九江,2.39
2012/02/09/11,安庆,2.59
2012/02/09/11,芜湖,1.62
2012/02/09/11,南京,1.3
2012/02/09/11,镇江,2.11
2012/02/09/11,湘江长沙,26.56
2012/02/10/11,宜宾,0.6
2012/02/10/11,泸州二郎滩,0.5
2012/02/10/11,重庆,10.89
2012/02/10/11,万县,171.26
2012/02/10/11,宜昌,0
2012/02/10/11,沙市,-1.31
2012/02/10/11,监利,2.33
2012/02/10/11,城陵矶,3.96
2012/02/10/11,汉口,2.93
2012/02/10/11,黄石,2.58
2012/02/10/11,九江,2.45
2012/02/10/11,安庆,2.68
2012/02/10/11,芜湖,1.74
2012/02/10/11,南京,1.16
2012/02/10/11,镇江,2.22
2012/02/10/11,湘江长沙,26.46
2012/02/11/11,宜宾,0.5
2012/02/11/11,泸州二郎滩,0.8
2012/02/11/11,重庆,10.79
2012/02/11/11,万县,171.12
2012/02/11/11,宜昌,0.16
2012/02/11/11,沙市,-1.24
2012/02/11/11,监利,2.38
2012/02/11/11,城陵矶,3.95
2012/02/11/11,汉口,2.95
2012/02/11/11,黄石,2.61
2012/02/11/11,九江,2.49
2012/02/11/11,安庆,2.71
2012/02/11/11,芜湖,1.85
2012/02/11/11,南京,1.24
2012/02/11/11,镇江,1.96
2012/02/11/11,湘江长沙,26.4
2012/02/12/11,宜宾,0.2
2012/02/12/11,泸州二郎滩,0.7
2012/02/12/11,重庆,10.62
2012/02/12/11,万县,170.95
2012/02/12/11,宜昌,0.25
2012/02/12/11,沙市,-1.12
2012/02/12/11,监利,2.44
2012/02/12/11,城陵矶,3.93
2012/02/12/11,汉口,2.96
2012/02/12/11,黄石,2.66
2012/02/12/11,九江,2.53
2012/02/12/11,安庆,2.77
2012/02/12/11,芜湖,1.95
2012/02/12/11,南京,1.37
2012/02/12/11,镇江,1.61
2012/02/12/11,湘江长沙,26.3
2012/02/13/11,宜宾,0.3
2012/02/13/11,泸州二郎滩,0.45
2012/02/13/11,重庆,10.47
2012/02/13/11,万县,170.81
2012/02/13/11,宜昌,0.11
2012/02/13/11,沙市,-1.3
2012/02/13/11,监利,2.49
2012/02/13/11,城陵矶,3.91
2012/02/13/11,汉口,2.98
2012/02/13/11,黄石,2.68
2012/02/13/11,九江,2.57
2012/02/13/11,安庆,2.8
2012/02/13/11,芜湖,1.99
2012/02/13/11,南京,1.39
2012/02/13/11,镇江,1.26
2012/02/13/11,湘江长沙,26.06
2012/02/14/11 ,宜宾,0.1
2012/02/14/11 ,泸州二郎滩,0.45
2012/02/14/11 ,重庆,10.35
2012/02/14/11 ,万县,170.7
2012/02/14/11 ,宜昌,0.23
2012/02/14/11 ,沙市,-1.31
2012/02/14/11 ,监利,2.53
2012/02/14/11 ,城陵矶,3.83
2012/02/14/11 ,汉口,2.98
2012/02/14/11 ,黄石,2.71
2012/02/14/11 ,九江,2.6
2012/02/14/11 ,安庆,2.77
2012/02/14/11 ,芜湖,1.91
2012/02/14/11 ,南京,1.36
2012/02/14/11 ,镇江,1.11
2012/02/14/11 ,湘江长沙,26.07
2012/02/15/11,宜宾,0
2012/02/15/11,泸州二郎滩,0.3
2012/02/15/11,重庆,10.21
2012/02/15/11,万县,170.53
2012/02/15/11,宜昌,0.25
2012/02/15/11,沙市,-1.16
2012/02/15/11,监利,2.38
2012/02/15/11,城陵矶,3.78
2012/02/15/11,汉口,2.93
2012/02/15/11,黄石,2.68
2012/02/15/11,九江,2.63
2012/02/15/11,安庆,2.77
2012/02/15/11,芜湖,1.91
2012/02/15/11,南京,1.38
2012/02/15/11,镇江,1.15
2012/02/15/11,湘江长沙,25.95
2012/02/16/11 ,宜宾,0
2012/02/16/11 ,泸州二郎滩,0.05
2012/02/16/11 ,重庆,9.97
2012/02/16/11 ,万县,170.33
2012/02/16/11 ,宜昌,0.31
2012/02/16/11 ,沙市,-1
2012/02/16/11 ,监利,2.46
2012/02/16/11 ,城陵矶,3.78
2012/02/16/11 ,汉口,2.93
2012/02/16/11 ,黄石,2.69
2012/02/16/11 ,九江,2.63
2012/02/16/11 ,安庆,2.78
2012/02/16/11 ,芜湖,1.9
2012/02/16/11 ,南京,1.42
2012/02/16/11 ,镇江,1.24
2012/02/16/11 ,湘江长沙,25.93
2012/02/17/11,宜宾,-0.1
2012/02/17/11,泸州二郎滩,0.02
2012/02/17/11,重庆,9.73
2012/02/17/11,万县,170.06
2012/02/17/11,宜昌,0.22
2012/02/17/11,沙市,-1.03
2012/02/17/11,监利,2.55
2012/02/17/11,城陵矶,3.79
2012/02/17/11,汉口,2.92
2012/02/17/11,黄石,2.67
2012/02/17/11,九江,2.59
2012/02/17/11,安庆,2.75
2012/02/17/11,芜湖,1.73
2012/02/17/11,南京,1.25
2012/02/17/11,镇江,1.1
2012/02/17/11,湘江长沙,25.89
2012/02/18/11,宜宾,0.2
2012/02/18/11,泸州二郎滩,0.4
2012/02/18/11,重庆,9.5
2012/02/18/11,万县,169.83
2012/02/18/11,宜昌,0.24
2012/02/18/11,沙市,-1.13
2012/02/18/11,监利,2.51
2012/02/18/11,城陵矶,3.77
2012/02/18/11,汉口,2.91
2012/02/18/11,黄石,2.65
2012/02/18/11,九江,2.52
2012/02/18/11,安庆,2.68
2012/02/18/11,芜湖,1.73
2012/02/18/11,南京,1.44
2012/02/18/11,镇江,1.34
2012/02/18/11,湘江长沙,25.62
2012/02/19/11,宜宾,0.1
2012/02/19/11,泸州二郎滩,0.4
2012/02/19/11,重庆,9.33
2012/02/19/11,万县,169.61
2012/02/19/11,宜昌,0.12
2012/02/19/11,沙市,-1.22
2012/02/19/11,监利,2.48
2012/02/19/11,城陵矶,3.67
2012/02/19/11,汉口,2.89
2012/02/19/11,黄石,2.64
2012/02/19/11,九江,2.45
