time,location,water_level
2013/01/11/11 ,宜昌,0.05
2013/01/11/11 ,沙市,-1.08
2013/01/11/11 ,监利,2.79
2013/01/11/11 ,城陵矶,4.83
2013/01/11/11 ,汉口,4.07
2013/01/11/11 ,黄石,4.02
2013/01/11/11 ,九江,3.82
2013/01/11/11 ,安庆,3.94
2013/01/11/11 ,芜湖,2.4
2013/01/11/11 ,南京,2.4
2013/01/11/11 ,镇江,2.29
2013/01/11/11 ,湘江长沙,28.22
2013/01/13/11,宜宾,0.5
2013/01/13/11,泸州二郎滩,1.35
2013/01/13/11,重庆,12.43
2013/01/13/11,涪陵（清溪场）,172.59
2013/01/13/11,万州,172.81
2013/01/13/11,茅坪,172.59
2013/01/13/11,宜昌,0
2013/01/13/11,沙市,-1.04
2013/01/13/11,监利,2.75
2013/01/13/11,城陵矶,4.82
2013/01/13/11,汉口,3.96
2013/01/13/11,黄石,3.87
2013/01/13/11,九江,3.63
2013/01/13/11,安庆,3.82
2013/01/13/11,芜湖,2.49
2013/01/13/11,南京,2.21
2013/01/13/11,镇江,2.83
2013/01/13/11,湘江长沙,28.14
2013/01/15/11,宜宾,0.9
2013/01/15/11,泸州二郎滩,1.3
2013/01/15/11,重庆,12.24
2013/01/15/11,涪陵（清溪场）,172.45
2013/01/15/11,万州,172.67
2013/01/15/11,茅坪,172.39
2013/01/15/11,宜昌,0.1
2013/01/15/11,沙市,-1.02
2013/01/15/11,监利,2.74
2013/01/15/11,城陵矶,4.7
2013/01/15/11,汉口,3.88
2013/01/15/11,黄石,3.76
2013/01/15/11,九江,3.48
2013/01/15/11,安庆,3.7
2013/01/15/11,芜湖,2.56
2013/01/15/11,南京,1.86
2013/01/15/11,镇江,2.56
2013/01/15/11,湘江长沙,28.32
2013/01/17/11,宜宾,1.4
2013/01/17/11,泸州二郎滩,1.4
2013/01/17/11,重庆,12.12
2013/01/17/11,涪陵（清溪场）,172.22
2013/01/17/11,万州,172.48
2013/01/17/11,茅坪,172.23
2013/01/17/11,宜昌,0.11
2013/01/17/11,沙市,-1.09
2013/01/17/11,监利,2.7
2013/01/17/11,城陵矶,4.55
2013/01/17/11,汉口,3.65
2013/01/17/11,黄石,3.63
2013/01/17/11,九江,3.37
2013/01/17/11,安庆,3.48
2013/01/17/11,芜湖,2.37
2013/01/17/11,南京,1.77
2013/01/17/11,镇江,1.46
2013/01/17/11,湘江长沙,28.91
2013/01/19/11,宜宾,0.5
2013/01/19/11,泸州二郎滩,1.3
2013/01/19/11,重庆,12.1
2013/01/19/11,涪陵（清溪场）,172.16
2013/01/19/11,万州,172.41
2013/01/19/11,茅坪,172.12
2013/01/19/11,宜昌,0.06
2013/01/19/11,沙市,-1.13
2013/01/19/11,监利,2.69
2013/01/19/11,城陵矶,4.58
2013/01/19/11,汉口,3.62
2013/01/19/11,黄石,3.5
2013/01/19/11,九江,3.18
2013/01/19/11,安庆,3.32
2013/01/19/11,芜湖,2.11
2013/01/19/11,南京,1.57
2013/01/19/11,镇江,1.21
2013/01/19/11,湘江长沙,28.82
2013/01/21/11,宜宾,0.6
2013/01/21/11,泸州二郎滩,1.25
2013/01/21/11,重庆,11.85
2013/01/21/11,涪陵（清溪场）,171.95
2013/01/21/11,万州,172.21
2013/01/21/11,茅坪,172
2013/01/21/11,宜昌,0.16
2013/01/21/11,沙市,-1.29
2013/01/21/11,监利,2.62
2013/01/21/11,城陵矶,4.43
2013/01/21/11,汉口,3.53
2013/01/21/11,黄石,3.36
2013/01/21/11,九江,3.08
2013/01/21/11,安庆,3.15
2013/01/21/11,芜湖,1.88
2013/01/21/11,南京,1.4
2013/01/21/11,镇江,1.15
2013/01/21/11,湘江长沙,28.81
2013/01/22/11,宜宾,0.4
2013/01/22/11,泸州二郎滩,1.2
2013/01/22/11,重庆,11.72
2013/01/22/11,涪陵（清溪场）,171.84
2013/01/22/11,万州,172.09
2013/01/22/11,茅坪,171.91
2013/01/22/11,宜昌,0.14
2013/01/22/11,沙市,-1.12
2013/01/22/11,监利,2.61
2013/01/22/11,城陵矶,4.37
2013/01/22/11,汉口,3.48
2013/01/22/11,黄石,3.26
2013/01/22/11,九江,3.02
2013/01/22/11,安庆,3.04
2013/01/22/11,芜湖,1.71
2013/01/22/11,南京,1.32
2013/01/22/11,镇江,1.19
2013/01/22/11,湘江长沙,28.46
2013/01/23/11,宜宾,0.3
2013/01/23/11,泸州二郎滩,1.3
2013/01/23/11,重庆,11.61
2013/01/23/11,涪陵（清溪场）,171.74
2013/01/23/11,万州,172
2013/01/23/11,茅坪,171.79
2013/01/23/11,宜昌,0.13
2013/01/23/11,沙市,-1.17
2013/01/23/11,监利,2.67
2013/01/23/11,城陵矶,4.37
2013/01/23/11,汉口,3.49
2013/01/23/11,黄石,3.28
2013/01/23/11,九江,2.93
2013/01/23/11,安庆,3
2013/01/23/11,芜湖,1.76
2013/01/23/11,南京,1.46
2013/01/23/11,镇江,1.31
2013/01/24/11,宜宾,0.4
2013/01/24/11,泸州二郎滩,1.2
2013/01/24/11,重庆,11.49
2013/01/24/11,涪陵（清溪场）,171.63
2013/01/24/11,万州,171.89
2013/01/24/11,茅坪,171.72
2013/01/24/11,宜昌,0.05
2013/01/24/11,沙市,-1.25
2013/01/24/11,监利,2.62
2013/01/24/11,城陵矶,4.31
2013/01/24/11,汉口,3.47
2013/01/24/11,黄石,3.22
2013/01/24/11,九江,2.87
2013/01/24/11,安庆,2.91
2013/01/24/11,芜湖,1.66
2013/01/24/11,南京,1.71
2013/01/24/11,镇江,1.58
2013/01/24/11,湘江长沙,27.74
2013/01/25/11 ,宜宾,0.3
2013/01/25/11 ,泸州二郎滩,1.2
2013/01/25/11 ,重庆,11.43
2013/01/25/11 ,涪陵（清溪场）,171.56
2013/01/25/11 ,万州,171.78
2013/01/25/11 ,茅坪,171.55
2013/01/25/11 ,宜昌,0.03
2013/01/25/11 ,沙市,-1.35
2013/01/25/11 ,监利,2.54
2013/01/25/11 ,城陵矶,4.18
2013/01/25/11 ,汉口,3.41
2013/01/25/11 ,黄石,3.18
2013/01/25/11 ,九江,2.81
2013/01/25/11 ,安庆,2.89
2013/01/25/11 ,芜湖,1.68
2013/01/25/11 ,南京,1.92
2013/01/25/11 ,镇江,1.93
2013/01/25/11 ,湘江长沙,27.73
2013/01/26/11,宜宾,0.3
2013/01/26/11,泸州二郎滩,0.7
2013/01/26/11,重庆,11.3
2013/01/26/11,涪陵（清溪场）,171.41
2013/01/26/11,万州,171.65
2013/01/26/11,茅坪,171.46
2013/01/26/11,宜昌,0.02
2013/01/26/11,沙市,-1.36
2013/01/26/11,监利,2.47
2013/01/26/11,城陵矶,4.06
2013/01/26/11,汉口,3.31
2013/01/26/11,黄石,3.08
2013/01/26/11,九江,2.74
2013/01/26/11,安庆,2.87
2013/01/26/11,芜湖,1.76
2013/01/26/11,南京,1.8
2013/01/26/11,镇江,1.96
2013/01/26/11,湘江长沙,28.1
2013/01/27/11 ,宜宾,0.1
2013/01/27/11 ,泸州二郎滩,0.6
2013/01/27/11 ,重庆,11.2
2013/01/27/11 ,涪陵（清溪场）,171.29
2013/01/27/11 ,万州,171.54
2013/01/27/11 ,茅坪,171.33
2013/01/27/11 ,宜昌,0.05
2013/01/27/11 ,沙市,-1.34
2013/01/27/11 ,监利,2.36
2013/01/27/11 ,城陵矶,4.04
2013/01/27/11 ,汉口,3.19
2013/01/27/11 ,黄石,2.94
2013/01/27/11 ,九江,2.64
2013/01/27/11 ,安庆,2.83
2013/01/27/11 ,芜湖,1.73
2013/01/27/11 ,南京,2.07
2013/01/27/11 ,镇江,2.41
2013/01/27/11 ,湘江长沙,28.05
2013/01/28/11,宜宾,0.1
2013/01/28/11,泸州二郎滩,0.5
2013/01/28/11,重庆,11.05
2013/01/28/11,涪陵（清溪场）,171.2
2013/01/28/11,万州,171.4
2013/01/28/11,茅坪,171.2
2013/01/28/11,宜昌,0.09
2013/01/28/11,沙市,-1.36
2013/01/28/11,监利,2.38
2013/01/28/11,城陵矶,4.06
2013/01/28/11,汉口,3.15
2013/01/28/11,黄石,2.91
2013/01/28/11,九江,2.56
2013/01/28/11,安庆,2.81
2013/01/28/11,芜湖,1.76
2013/01/28/11,南京,1.84
2013/01/28/11,镇江,2.43
2013/01/28/11,湘江长沙,28.02
2013/01/29/11,宜宾,0.1
2013/01/29/11,泸州二郎滩,0.3
2013/01/29/11,重庆,10.85
2013/01/29/11,涪陵（清溪场）,171
2013/01/29/11,万州,171.23
2013/01/29/11,茅坪,171.02
2013/01/29/11,宜昌,0.09
2013/01/29/11,沙市,-1.33
2013/01/29/11,监利,2.37
2013/01/29/11,城陵矶,3.96
2013/01/29/11,汉口,3.1
2013/01/29/11,黄石,2.83
2013/01/29/11,九江,2.53
2013/01/29/11,安庆,2.77
2013/01/29/11,芜湖,1.78
2013/01/29/11,南京,1.46
2013/01/29/11,镇江,2.31
2013/01/29/11,湘江长沙,28.02
2013/01/31/11,宜宾,0.3
2013/01/31/11,泸州二郎滩,0.3
2013/01/31/11,重庆,10.42
2013/01/31/11,涪陵（清溪场）,170.61
2013/01/31/11,万州,170.84
2013/01/31/11,茅坪,170.6
2013/01/31/11,宜昌,0.05
2013/01/31/11,沙市,-1.47
2013/01/31/11,监利,2.32
2013/01/31/11,城陵矶,3.93
2013/01/31/11,汉口,2.97
2013/01/31/11,黄石,2.71
2013/01/31/11,九江,2.41
2013/01/31/11,安庆,2.7
2013/01/31/11,芜湖,1.88
2013/01/31/11,南京,1.41
2013/01/31/11,镇江,2.16
2013/01/31/11,湘江长沙,27.86
2013/02/02/11,宜宾,0.4
2013/02/02/11,泸州二郎滩,0.15
2013/02/02/11,重庆,10.09
2013/02/02/11,涪陵（清溪场）,170.25
2013/02/02/11,万州,170.46
2013/02/02/11,茅坪,170.22
2013/02/02/11,宜昌,0.17
2013/02/02/11,沙市,-1.36
2013/02/02/11,监利,2.27
2013/02/02/11,城陵矶,3.8
2013/02/02/11,汉口,2.82
2013/02/02/11,黄石,2.63
2013/02/02/11,九江,2.36
2013/02/02/11,安庆,2.6
2013/02/02/11,芜湖,1.83
2013/02/02/11,南京,1.4
2013/02/02/11,镇江,1.19
2013/02/02/11,湘江长沙,28.08
2013/02/03/11,宜宾,0.1
2013/02/03/11,泸州二郎滩,0.75
2013/02/03/11,重庆,9.95
2013/02/03/11,涪陵（清溪场）,170.09
2013/02/03/11,万州,170.3
2013/02/03/11,茅坪,170.1
2013/02/03/11,宜昌,0.18
2013/02/03/11,沙市,-1.32
2013/02/03/11,监利,2.33
2013/02/03/11,城陵矶,3.82
2013/02/03/11,汉口,2.8
2013/02/03/11,黄石,2.6
2013/02/03/11,九江,2.29
2013/02/03/11,安庆,2.57
2013/02/03/11,芜湖,1.86
2013/02/03/11,南京,1.45
2013/02/03/11,镇江,1.16
2013/02/03/11,湘江长沙,27.86
2013/02/04/11,宜宾,0.1
2013/02/04/11,泸州二郎滩,0.6
2013/02/04/11,重庆,9.79
2013/02/04/11,涪陵（清溪场）,169.91
2013/02/04/11,万州,170.09
2013/02/04/11,茅坪,169.88
2013/02/04/11,宜昌,0.02
2013/02/04/11,沙市,-1.42
2013/02/04/11,监利,2.32
2013/02/04/11,城陵矶,3.86
2013/02/04/11,汉口,2.75
2013/02/04/11,黄石,2.52
2013/02/04/11,九江,2.24
2013/02/04/11,安庆,2.48
2013/02/04/11,芜湖,1.63
2013/02/04/11,南京,1.21
2013/02/04/11,镇江,0.92
2013/02/04/11,湘江长沙,27.72
2013/02/05/11,宜宾,0.3
2013/02/05/11,泸州二郎滩,0.35
2013/02/05/11,重庆,9.6
2013/02/05/11,涪陵（清溪场）,169.63
2013/02/05/11,万州,169.91
2013/02/05/11,茅坪,169.69
2013/02/05/11,宜昌,0.01
2013/02/05/11,沙市,-1.41
2013/02/05/11,监利,2.3
2013/02/05/11,城陵矶,3.88
2013/02/05/11,汉口,2.77
2013/02/05/11,黄石,2.5
2013/02/05/11,九江,2.17
2013/02/05/11,安庆,2.37
2013/02/05/11,芜湖,1.71
2013/02/05/11,南京,1.41
2013/02/05/11,镇江,1.22
2013/02/05/11,湘江长沙,27.7
2013/02/06/11 ,宜宾,0.1
2013/02/06/11 ,泸州二郎滩,0.55
2013/02/06/11 ,重庆,9.39
2013/02/06/11 ,涪陵（清溪场）,169.51
2013/02/06/11 ,万州,169.73
2013/02/06/11 ,茅坪,169.46
2013/02/06/11 ,宜昌,0.02
2013/02/06/11 ,沙市,-1.46
2013/02/06/11 ,监利,2.27
2013/02/06/11 ,城陵矶,3.85
2013/02/06/11 ,汉口,2.75
2013/02/06/11 ,黄石,2.45
2013/02/06/11 ,九江,2.13
2013/02/06/11 ,安庆,2.34
2013/02/06/11 ,芜湖,1.47
2013/02/06/11 ,南京,1.14
2013/02/06/11 ,镇江,0.96
2013/02/06/11 ,湘江长沙,27.93
2013/02/08/11,宜宾,0.3
2013/02/08/11,泸州二郎滩,0.65
2013/02/08/11,重庆,9.05
2013/02/08/11,涪陵（清溪场）,169.16
2013/02/08/11,万州,169.31
2013/02/08/11,茅坪,169.04
2013/02/08/11,宜昌,0.14
2013/02/08/11,沙市,-1.34
2013/02/08/11,监利,2.21
2013/02/08/11,城陵矶,3.94
2013/02/08/11,汉口,2.67
2013/02/08/11,黄石,2.43
2013/02/08/11,九江,2.14
2013/02/08/11,安庆,2.25
2013/02/08/11,芜湖,1.54
2013/02/08/11,南京,1.77
2013/02/08/11,镇江,1.58
2013/02/08/11,湘江长沙,27.93
2013/02/09/11,宜宾,0.2
2013/02/09/11,泸州二郎滩,0.6
2013/02/09/11,重庆,8.85
2013/02/09/11,涪陵（清溪场）,168.94
2013/02/09/11,万州,169.14
2013/02/09/11,茅坪,168.91
2013/02/09/11,宜昌,0.05
2013/02/09/11,沙市,-1.33
2013/02/09/11,监利,2.24
2013/02/09/11,城陵矶,3.98
2013/02/09/11,汉口,2.74
2013/02/09/11,黄石,2.47
2013/02/09/11,九江,2.09
2013/02/09/11,安庆,2.33
2013/02/09/11,芜湖,1.4
2013/02/09/11,南京,1.78
2013/02/09/11,镇江,1.78
2013/02/09/11,湘江长沙,28.03
2013/02/10/11,宜宾,0.3
2013/02/10/11,泸州二郎滩,0.6
2013/02/10/11,重庆,8.64
2013/02/10/11,涪陵（清溪场）,168.76
2013/02/10/11,万州,169.94
2013/02/10/11,茅坪,168.74
2013/02/10/11,宜昌,0.1
2013/02/10/11,沙市,-1.32
2013/02/10/11,监利,2.4
2013/02/10/11,城陵矶,4
2013/02/10/11,汉口,2.79
2013/02/10/11,黄石,2.44
2013/02/10/11,九江,2.1
2013/02/10/11,安庆,2.35
2013/02/10/11,芜湖,1.47
2013/02/10/11,南京,1.94
2013/02/10/11,镇江,2.28
2013/02/10/11,湘江长沙,28.07
2013/02/11/11,宜宾,0.5
2013/02/11/11,泸州二郎滩,0.5
2013/02/11/11,重庆,8.49
2013/02/11/11,涪陵（清溪场）,168.57
2013/02/11/11,万州,168.74
2013/02/11/11,茅坪,168.48
2013/02/11/11,宜昌,0.12
2013/02/11/11,沙市,-1.28
2013/02/11/11,监利,2.41
2013/02/11/11,城陵矶,4.02
2013/02/11/11,汉口,2.8
2013/02/11/11,黄石,2.5
2013/02/11/11,九江,2.18
2013/02/11/11,安庆,2.46
2013/02/11/11,芜湖,1.67
2013/02/11/11,南京,1.99
2013/02/11/11,镇江,2.56
2013/02/11/11,湘江长沙,28.17
2013/02/12/11,宜宾,0.3
2013/02/12/11,泸州二郎滩,0.5
2013/02/12/11,重庆,8.28
2013/02/12/11,涪陵（清溪场）,168.35
2013/02/12/11,万州,168.56
2013/02/12/11,茅坪,168.36
2013/02/12/11,宜昌,0.11
2013/02/12/11,沙市,-1.33
2013/02/12/11,监利,2.42
2013/02/12/11,城陵矶,4.02
2013/02/12/11,汉口,2.82
2013/02/12/11,黄石,2.51
2013/02/12/11,九江,2.28
2013/02/12/11,安庆,2.6
2013/02/12/11,芜湖,1.82
2013/02/12/11,南京,1.66
2013/02/12/11,镇江,2.63
2013/02/12/11,湘江长沙,28.39
2013/02/14/11 ,宜宾,0.2
2013/02/14/11 ,泸州二郎滩,0.45
2013/02/14/11 ,重庆,7.83
2013/02/14/11 ,涪陵（清溪场）,167.96
2013/02/14/11 ,万州,168.17
2013/02/14/11 ,茅坪,167.93
2013/02/14/11 ,宜昌,0.03
2013/02/14/11 ,沙市,-1.42
2013/02/14/11 ,监利,2.36
2013/02/14/11 ,城陵矶,4.08
2013/02/14/11 ,汉口,2.9
2013/02/14/11 ,黄石,2.58
2013/02/14/11 ,九江,2.39
2013/02/14/11 ,安庆,2.69
2013/02/14/11 ,芜湖,1.89
2013/02/14/11 ,南京,1.37
2013/02/14/11 ,镇江,2.03
2013/02/14/11 ,湘江长沙,27.75
2013/02/15/11 ,宜宾,0.4
2013/02/15/11 ,泸州二郎滩,0.4
2013/02/15/11 ,重庆,7.63
2013/02/15/11 ,涪陵（清溪场）,167.75
2013/02/15/11 ,万州,167.96
2013/02/15/11 ,茅坪,167.74
2013/02/15/11 ,宜昌,-0.01
2013/02/15/11 ,沙市,-1.38
2013/02/15/11 ,监利,2.37
2013/02/15/11 ,城陵矶,4.04
2013/02/15/11 ,汉口,2.9
2013/02/15/11 ,黄石,2.66
2013/02/15/11 ,九江,2.45
2013/02/15/11 ,安庆,2.71
2013/02/15/11 ,芜湖,1.9
2013/02/15/11 ,南京,1.38
2013/02/15/11 ,镇江,1.54
2013/02/15/11 ,湘江长沙,27.88
2013/02/16/11,宜宾,0.2
2013/02/16/11,泸州二郎滩,0.55
2013/02/16/11,重庆,7.43
2013/02/16/11,涪陵（清溪场）,167.56
2013/02/16/11,万州,167.73
2013/02/16/11,茅坪,167.51
2013/02/16/11,宜昌,0.21
2013/02/16/11,沙市,-1.29
2013/02/16/11,监利,2.31
2013/02/16/11,城陵矶,3.97
2013/02/16/11,汉口,2.91
2013/02/16/11,黄石,2.7
2013/02/16/11,九江,2.48
2013/02/16/11,安庆,2.72
2013/02/16/11,芜湖,1.89
2013/02/16/11,南京,1.43
2013/02/16/11,镇江,1.26
2013/02/16/11,湘江长沙,27.98
2013/02/17/11,宜宾,0.3
2013/02/17/11,泸州二郎滩,0.6
2013/02/17/11,重庆,7.29
2013/02/17/11,涪陵（清溪场）,167.33
2013/02/17/11,万州,167.52
2013/02/17/11,茅坪,167.29
2013/02/17/11,宜昌,0.08
2013/02/17/11,沙市,-1.3
2013/02/17/11,监利,2.38
2013/02/17/11,城陵矶,3.92
2013/02/17/11,汉口,2.89
2013/02/17/11,黄石,2.69
2013/02/17/11,九江,2.49
2013/02/17/11,安庆,2.72
2013/02/17/11,芜湖,1.91
2013/02/17/11,南京,1.47
2013/02/17/11,镇江,1.24
2013/02/17/11,湘江长沙,28.1
2013/02/18/11,宜宾,0.4
2013/02/18/11,泸州二郎滩,0.5
2013/02/18/11,重庆,7.1
2013/02/18/11,涪陵（清溪场）,167.17
2013/02/18/11,万州,167.32
2013/02/18/11,茅坪,167
2013/02/18/11,宜昌,0.1
2013/02/18/11,沙市,-1.35
2013/02/18/11,监利,2.38
2013/02/18/11,城陵矶,3.97
2013/02/18/11,汉口,2.82
2013/02/18/11,黄石,2.64
2013/02/18/11,九江,2.49
2013/02/18/11,安庆,2.64
2013/02/18/11,芜湖,1.72
2013/02/18/11,南京,1.26
2013/02/18/11,镇江,1.06
2013/02/18/11,湘江长沙,27.86
2013/02/20/11,宜宾,0.3
2013/02/20/11,泸州二郎滩,0.7
2013/02/20/11,重庆,6.73
2013/02/20/11,涪陵（清溪场）,166.77
2013/02/20/11,万州,166.95
2013/02/20/11,茅坪,166.68
2013/02/20/11,宜昌,0.04
2013/02/20/11,沙市,-1.41
2013/02/20/11,监利,2.33
2013/02/20/11,城陵矶,4.11
2013/02/20/11,汉口,2.89
2013/02/20/11,黄石,2.7
2013/02/20/11,九江,2.52
2013/02/20/11,安庆,2.72
2013/02/20/11,芜湖,1.66
2013/02/20/11,南京,1.21
2013/02/20/11,镇江,1.08
2013/02/20/11,湘江长沙,28.32
2013/02/21/11,宜宾,0.3
2013/02/21/11,泸州二郎滩,0.95
2013/02/21/11,重庆,6.69
2013/02/21/11,涪陵（清溪场）,166.63
2013/02/21/11,万州,166.81
2013/02/21/11,茅坪,166.54
2013/02/21/11,宜昌,0.12
2013/02/21/11,沙市,-1.42
2013/02/21/11,监利,2.37
2013/02/21/11,城陵矶,4.17
2013/02/21/11,汉口,2.95
2013/02/21/11,黄石,2.72
2013/02/21/11,九江,2.53
2013/02/21/11,安庆,2.71
2013/02/21/11,芜湖,1.58
2013/02/21/11,南京,1.21
2013/02/21/11,镇江,1.06
2013/02/21/11,湘江长沙,29.11
2013/02/22/11,宜宾,0.4
2013/02/22/11,泸州二郎滩,0.65
2013/02/22/11,重庆,6.48
2013/02/22/11,涪陵（清溪场）,166.46
2013/02/22/11,万州,166.63
2013/02/22/11,茅坪,166.39
2013/02/22/11,宜昌,0.03
2013/02/22/11,沙市,-1.41
2013/02/22/11,监利,2.43
2013/02/22/11,城陵矶,4.22
2013/02/22/11,汉口,2.99
2013/02/22/11,黄石,2.76
2013/02/22/11,九江,2.53
2013/02/22/11,安庆,2.72
2013/02/22/11,芜湖,1.61
2013/02/22/11,南京,1.53
2013/02/22/11,镇江,1.43
2013/02/22/11,湘江长沙,29.26
2013/02/23/11,宜宾,1
2013/02/23/11,泸州二郎滩,0.8
2013/02/23/11,重庆,6.4
2013/02/23/11,涪陵（清溪场）,166.32
2013/02/23/11,万州,166.48
2013/02/23/11,茅坪,166.21
2013/02/23/11,宜昌,0.07
2013/02/23/11,沙市,-1.43
2013/02/23/11,监利,2.41
2013/02/23/11,城陵矶,4.35
2013/02/23/11,汉口,3.07
2013/02/23/11,黄石,2.81
2013/02/23/11,九江,2.57
2013/02/23/11,安庆,2.74
2013/02/23/11,芜湖,1.61
2013/02/23/11,南京,1.77
2013/02/23/11,镇江,1.71
2013/02/23/11,湘江长沙,28.74
2013/02/24/11,宜宾,0.7
2013/02/24/11,泸州二郎滩,0.9
2013/02/24/11,重庆,6.19
2013/02/24/11,涪陵（清溪场）,166.13
2013/02/24/11,万州,166.28
2013/02/24/11,茅坪,166.02
2013/02/24/11,宜昌,0.11
2013/02/24/11,沙市,-1.4
2013/02/24/11,监利,2.48
2013/02/24/11,城陵矶,4.42
2013/02/24/11,汉口,3.17
2013/02/24/11,黄石,2.88
2013/02/24/11,九江,2.6
2013/02/24/11,安庆,2.8
2013/02/24/11,芜湖,1.7
2013/02/24/11,南京,1.94
2013/02/24/11,镇江,2.03
2013/02/24/11,湘江长沙,28.08
2013/02/26/11,宜宾,0.2
2013/02/26/11,泸州二郎滩,0.5
2013/02/26/11,重庆,5.9
2013/02/26/11,涪陵（清溪场）,165.77
2013/02/26/11,万州,165.96
2013/02/26/11,茅坪,165.71
2013/02/26/11,宜昌,0.04
2013/02/26/11,沙市,-1.35
2013/02/26/11,监利,2.5
2013/02/26/11,城陵矶,4.31
2013/02/26/11,汉口,3.25
2013/02/26/11,黄石,2.98
2013/02/26/11,九江,2.69
2013/02/26/11,安庆,2.93
2013/02/26/11,芜湖,1.93
2013/02/26/11,南京,2.18
2013/02/26/11,镇江,2.61
2013/02/26/11,湘江长沙,28.33
2013/02/27/11,宜宾,0.6
2013/02/27/11,泸州二郎滩,1
2013/02/27/11,重庆,5.7
2013/02/27/11,涪陵（清溪场）,165.62
2013/02/27/11,万州,165.8
2013/02/27/11,茅坪,165.54
2013/02/27/11,宜昌,0.14
2013/02/27/11,沙市,-1.22
2013/02/27/11,监利,2.5
2013/02/27/11,城陵矶,4.28
2013/02/27/11,汉口,3.25
2013/02/27/11,黄石,3.02
2013/02/27/11,九江,2.75
2013/02/27/11,安庆,2.99
2013/02/27/11,芜湖,1.98
2013/02/27/11,南京,1.87
2013/02/27/11,镇江,2.67
2013/02/27/11,湘江长沙,28.14
2013/02/28/11,宜宾,0.6
2013/02/28/11,泸州二郎滩,1.2
2013/02/28/11,重庆,5.62
2013/02/28/11,涪陵（清溪场）,165.5
2013/02/28/11,万州,165.68
2013/02/28/11,茅坪,165.38
2013/02/28/11,宜昌,-0.02
2013/02/28/11,沙市,-1.31
2013/02/28/11,监利,2.52
2013/02/28/11,城陵矶,4.36
2013/02/28/11,汉口,3.28
