time,location,water_level
2014/01/07/11,黄石,1.65
2014/01/07/11,九江,1.25
2014/01/07/11,安庆,1.62
2014/01/07/11,芜湖,1.41
2014/01/07/11,南京,1.1
2014/01/07/11,镇江,0.97
2014/01/07/11,长沙,28.01
2014/01/08/11,宜宾,1.2
2014/01/08/11,泸州,1.4
2014/01/08/11,重庆,12.15
2014/01/08/11,涪陵,172.51
2014/01/08/11,万州,172.48
2014/01/08/11,茅坪,172.28
2014/01/08/11,宜昌,0.39
2014/01/08/11,沙市,-0.98
2014/01/08/11,监利,2.3
2014/01/08/11,城陵矶,3.39
2014/01/08/11,汉口,1.84
2014/01/08/11,黄石,1.6
2014/01/08/11,九江,1.26
2014/01/08/11,安庆,1.57
2014/01/08/11,芜湖,1.39
2014/01/08/11,南京,1
2014/01/08/11,镇江,0.88
2014/01/08/11,长沙,28.06
2014/01/09/11,宜宾,0.6
2014/01/09/11,泸州,1.2
2014/01/09/11,重庆,12
2014/01/09/11,涪陵,172.06
2014/01/09/11,万州,172.31
2014/01/09/11,茅坪,172.1
2014/01/09/11,宜昌,0.35
2014/01/09/11,沙市,-1
2014/01/09/11,监利,2.42
2014/01/09/11,城陵矶,3.53
2014/01/09/11,汉口,1.93
2014/01/09/11,黄石,1.68
2014/01/09/11,九江,1.28
2014/01/09/11,安庆,1.49
2014/01/09/11,芜湖,1.34
2014/01/09/11,南京,1.14
2014/01/09/11,镇江,1.09
2014/01/09/11,长沙,27.89
2014/01/10/11,宜宾,0.9
2014/01/10/11,泸州,1.2
2014/01/10/11,重庆,11.83
2014/01/10/11,涪陵,171.9
2014/01/10/11,万州,172.15
2014/01/10/11,茅坪,171.92
2014/01/10/11,宜昌,0.39
2014/01/10/11,沙市,-1.05
2014/01/10/11,监利,2.45
2014/01/10/11,城陵矶,3.62
2014/01/10/11,汉口,2.04
2014/01/10/11,黄石,1.73
2014/01/10/11,九江,1.3
2014/01/10/11,安庆,1.52
2014/01/10/11,芜湖,1.1
2014/01/10/11,南京,0.86
2014/01/10/11,镇江,0.81
2014/01/10/11,长沙,27.91
2014/01/11/11,宜宾,0.7
2014/01/11/11,泸州,1.3
2014/01/11/11,重庆,11.68
2014/01/11/11,涪陵,171.73
2014/01/11/11,万州,171.97
2014/01/11/11,茅坪,171.76
2014/01/11/11,宜昌,0.39
2014/01/11/11,沙市,-1.11
2014/01/11/11,监利,2.42
2014/01/11/11,城陵矶,3.63
2014/01/11/11,汉口,2.12
2014/01/11/11,黄石,1.82
2014/01/11/11,九江,1.32
2014/01/11/11,安庆,1.43
2014/01/11/11,芜湖,1.02
2014/01/11/11,南京,0.85
2014/01/11/11,镇江,0.85
2014/01/11/11,长沙,28.22
2014/01/12/11,宜宾,0.6
2014/01/12/11,泸州,1.1
2014/01/12/11,重庆,11.55
2014/01/12/11,涪陵,171.57
2014/01/12/11,万州,171.77
2014/01/12/11,茅坪,171.59
2014/01/12/11,宜昌,0.33
2014/01/12/11,沙市,-1.08
2014/01/12/11,监利,2.38
2014/01/12/11,城陵矶,3.66
2014/01/12/11,汉口,2.18
2014/01/12/11,黄石,1.85
2014/01/12/11,九江,1.33
2014/01/12/11,安庆,1.48
2014/01/12/11,芜湖,1.01
2014/01/12/11,南京,1
2014/01/12/11,镇江,0.86
2014/01/12/11,长沙,28.17
2014/01/13/11,宜宾,0.7
2014/01/13/11,泸州,1
2014/01/13/11,重庆,11.35
2014/01/13/11,涪陵,171.41
2014/01/13/11,万州,171.6
2014/01/13/11,茅坪,171.42
2014/01/13/11,宜昌,0.37
2014/01/13/11,沙市,-1.01
2014/01/13/11,监利,2.39
2014/01/13/11,城陵矶,3.73
2014/01/13/11,汉口,2.21
2014/01/13/11,黄石,1.84
2014/01/13/11,九江,1.34
2014/01/13/11,安庆,1.48
2014/01/13/11,芜湖,0.92
2014/01/13/11,南京,1.3
2014/01/13/11,镇江,1.13
2014/01/13/11,长沙,28.2
2014/01/14/11,宜宾,1.5
2014/01/14/11,泸州,1.1
2014/01/14/11,重庆,11.15
2014/01/14/11,涪陵,171.18
2014/01/14/11,万州,171.42
2014/01/14/11,茅坪,171.25
2014/01/14/11,宜昌,0.5
2014/01/14/11,沙市,-1
2014/01/14/11,监利,2.46
2014/01/14/11,城陵矶,3.79
2014/01/14/11,汉口,2.3
2014/01/14/11,黄石,1.94
2014/01/14/11,九江,1.36
2014/01/14/11,安庆,1.52
2014/01/14/11,芜湖,0.88
2014/01/14/11,南京,1.37
2014/01/14/11,镇江,1.31
2014/01/14/11,长沙,27.99
2014/01/15/11,宜宾,1.6
2014/01/15/11,泸州,1.5
2014/01/15/11,重庆,10.97
2014/01/15/11,涪陵,171
2014/01/15/11,万州,171.25
2014/01/15/11,茅坪,171
2014/01/15/11,宜昌,0.53
2014/01/15/11,沙市,-1.02
2014/01/15/11,监利,2.47
2014/01/15/11,城陵矶,3.79
2014/01/15/11,汉口,2.34
2014/01/15/11,黄石,1.96
2014/01/15/11,九江,1.39
2014/01/15/11,安庆,1.54
2014/01/15/11,芜湖,0.88
2014/01/15/11,南京,1.48
2014/01/15/11,镇江,1.7
2014/01/15/11,长沙,28.13
2014/01/16/11,宜宾,0.8
2014/01/16/11,泸州,1.6
2014/01/16/11,重庆,10.87
2014/01/16/11,涪陵,170.84
2014/01/16/11,万州,171.09
2014/01/16/11,茅坪,171.9
2014/01/16/11,宜昌,0.5
2014/01/16/11,沙市,-0.94
2014/01/16/11,监利,2.49
2014/01/16/11,城陵矶,3.79
2014/01/16/11,汉口,2.39
2014/01/16/11,黄石,2.03
2014/01/16/11,九江,1.43
2014/01/16/11,安庆,1.62
2014/01/16/11,芜湖,1.02
2014/01/16/11,南京,1.53
2014/01/16/11,镇江,1.9
2014/01/16/11,长沙,28
2014/01/17/11,宜宾,0.7
2014/01/17/11,泸州,0.9
2014/01/17/11,重庆,10.59
2014/01/17/11,涪陵,170.72
2014/01/17/11,万州,170.99
2014/01/17/11,茅坪,170.77
2014/01/17/11,宜昌,0.42
2014/01/17/11,沙市,-1.02
2014/01/17/11,监利,2.51
2014/01/17/11,城陵矶,3.82
2014/01/17/11,汉口,2.4
2014/01/17/11,黄石,2.03
2014/01/17/11,九江,1.46
2014/01/17/11,安庆,1.67
2014/01/17/11,芜湖,1.09
2014/01/17/11,南京,1.38
2014/01/17/11,镇江,1.97
2014/01/17/11,长沙,28.03
2014/01/18/11,宜宾,1.1
2014/01/18/11,泸州,1
2014/01/18/11,重庆,10.49
2014/01/18/11,涪陵,170.56
2014/01/18/11,万州,170.8
2014/01/18/11,茅坪,170.61
2014/01/18/11,宜昌,0.56
2014/01/18/11,沙市,-1.14
2014/01/18/11,监利,2.51
2014/01/18/11,城陵矶,3.8
2014/01/18/11,汉口,2.4
2014/01/18/11,黄石,2.06
2014/01/18/11,九江,1.5
2014/01/18/11,安庆,1.69
2014/01/18/11,芜湖,1.13
2014/01/18/11,南京,0.99
2014/01/18/11,镇江,1.94
2014/01/18/11,长沙,28
2014/01/19/11,宜宾,0.6
2014/01/19/11,泸州,1.2
2014/01/19/11,重庆,10.29
2014/01/19/11,涪陵,170.35
2014/01/19/11,万州,170.59
2014/01/19/11,茅坪,170.36
2014/01/19/11,宜昌,0.44
2014/01/19/11,沙市,-1.06
2014/01/19/11,监利,2.47
2014/01/19/11,城陵矶,3.76
2014/01/19/11,汉口,2.41
2014/01/19/11,黄石,2.1
2014/01/19/11,九江,1.5
2014/01/19/11,安庆,1.72
2014/01/19/11,芜湖,1.18
2014/01/19/11,南京,0.97
2014/01/19/11,镇江,1.89
2014/01/19/11,长沙,27.96
2014/01/20/11,宜宾,0.6
2014/01/20/11,泸州,1.1
2014/01/20/11,重庆,10.09
2014/01/20/11,涪陵,170.12
2014/01/20/11,万州,170.34
2014/01/20/11,茅坪,170.23
2014/01/20/11,宜昌,0.46
2014/01/20/11,沙市,-1.07
2014/01/20/11,监利,2.42
2014/01/20/11,城陵矶,3.73
2014/01/20/11,汉口,2.37
2014/01/20/11,黄石,2.02
2014/01/20/11,九江,1.51
2014/01/20/11,安庆,1.72
2014/01/20/11,芜湖,1.19
2014/01/20/11,南京,0.77
2014/01/20/11,镇江,1.37
2014/01/20/11,长沙,28.04
2014/01/21/11,宜宾,0.4
2014/01/21/11,泸州,1.1
2014/01/21/11,重庆,9.89
2014/01/21/11,涪陵,169.92
2014/01/21/11,万州,170.13
2014/01/21/11,茅坪,169.96
2014/01/21/11,宜昌,0.47
2014/01/21/11,沙市,-1
2014/01/21/11,监利,2.4
2014/01/21/11,城陵矶,3.67
2014/01/21/11,汉口,2.32
2014/01/21/11,黄石,2.04
2014/01/21/11,九江,1.5
2014/01/21/11,安庆,1.66
2014/01/21/11,芜湖,1.17
2014/01/21/11,南京,0.78
2014/01/21/11,镇江,1.45
2014/01/21/11,长沙,28.11
2014/01/22/11,宜宾,0.5
2014/01/22/11,泸州,1.2
2014/01/22/11,重庆,9.68
2014/01/22/11,涪陵,169.71
2014/01/22/11,万州,169.94
2014/01/22/11,茅坪,169.71
2014/01/22/11,宜昌,0.04
2014/01/22/11,沙市,-1.04
2014/01/22/11,监利,2.43
2014/01/22/11,城陵矶,3.63
2014/01/22/11,汉口,2.3
2014/01/22/11,黄石,2.05
2014/01/22/11,九江,1.47
2014/01/22/11,安庆,1.67
2014/01/22/11,芜湖,1.19
2014/01/22/11,南京,0.92
2014/01/22/11,镇江,0.77
2014/01/22/11,长沙,28.07
2014/01/23/11,宜宾,0.4
2014/01/23/11,泸州,0.8
2014/01/23/11,重庆,9.54
2014/01/23/11,涪陵,169.57
2014/01/23/11,万州,169.79
2014/01/23/11,茅坪,169.56
2014/01/23/11,宜昌,0.17
2014/01/23/11,沙市,-1.28
2014/01/23/11,监利,2.4
2014/01/23/11,城陵矶,3.62
2014/01/23/11,汉口,2.28
2014/01/23/11,黄石,2
2014/01/23/11,九江,1.43
2014/01/23/11,安庆,1.6
2014/01/23/11,芜湖,1.11
2014/01/23/11,南京,0.77
2014/01/23/11,镇江,0.61
2014/01/23/11,长沙,27.95
2014/01/24/11,宜宾,0.6
2014/01/24/11,泸州,0.7
2014/01/24/11,重庆,9.41
2014/01/24/11,涪陵,169.42
2014/01/24/11,万州,169.64
2014/01/24/11,茅坪,169.43
2014/01/24/11,宜昌,0.15
2014/01/24/11,沙市,-1.42
2014/01/24/11,监利,2.29
2014/01/24/11,城陵矶,3.54
2014/01/24/11,汉口,2.28
2014/01/24/11,黄石,1.98
2014/01/24/11,九江,1.39
2014/01/24/11,安庆,1.54
2014/01/24/11,芜湖,1.17
2014/01/24/11,南京,0.89
2014/01/24/11,镇江,0.67
2014/01/24/11,长沙,27.86
2014/01/25/11,宜宾,0.5
2014/01/25/11,泸州,0.9
2014/01/25/11,重庆,9.18
2014/01/25/11,涪陵,169.24
2014/01/25/11,万州,169.46
2014/01/25/11,茅坪,169.25
2014/01/25/11,宜昌,0.02
2014/01/25/11,沙市,-1.54
2014/01/25/11,监利,2.15
2014/01/25/11,城陵矶,3.46
2014/01/25/11,汉口,2.2
2014/01/25/11,黄石,1.96
2014/01/25/11,九江,1.37
2014/01/25/11,安庆,1.48
2014/01/25/11,芜湖,1.02
2014/01/25/11,南京,0.75
2014/01/25/11,镇江,0.56
2014/01/25/11,长沙,27.83
2014/01/26/11,,
2014/01/27/11,宜宾,0.5
2014/01/27/11,泸州,0.72
2014/01/27/11,重庆,8.81
2014/01/27/11,涪陵,169.9
2014/01/27/11,万州,169.11
2014/01/27/11,茅坪,168.87
2014/01/27/11,宜昌,0.03
2014/01/27/11,沙市,-1.66
2014/01/27/11,监利,1.99
2014/01/27/11,城陵矶,3.24
2014/01/27/11,汉口,2.01
2014/01/27/11,黄石,1.76
2014/01/27/11,九江,1.29
2014/01/27/11,安庆,1.49
2014/01/27/11,芜湖,1.11
2014/01/27/11,南京,0.98
2014/01/27/11,镇江,0.83
2014/01/27/11,长沙,27.93
2014/01/28/11,宜宾,0.4
2014/01/28/11,泸州,0.8
2014/01/28/11,重庆,8.59
2014/01/28/11,涪陵,168.73
2014/01/28/11,万州,169.92
2014/01/28/11,茅坪,168.66
2014/01/28/11,宜昌,0.01
2014/01/28/11,沙市,-1.7
2014/01/28/11,监利,1.91
2014/01/28/11,城陵矶,3.17
2014/01/28/11,汉口,1.9
2014/01/28/11,黄石,1.7
2014/01/28/11,九江,1.21
2014/01/28/11,安庆,1.39
2014/01/28/11,芜湖,0.93
2014/01/28/11,南京,1.04
2014/01/28/11,镇江,0.87
2014/01/28/11,长沙,28.04
2014/01/29/11,宜宾,0.4
2014/01/29/11,泸州,0.8
2014/01/29/11,重庆,8.54
2014/01/29/11,涪陵,168.55
2014/01/29/11,万州,168.75
2014/01/29/11,茅坪,168.54
2014/01/29/11,宜昌,-0.02
2014/01/29/11,沙市,-1.7
2014/01/29/11,监利,1.9
2014/01/29/11,城陵矶,3.14
2014/01/29/11,汉口,1.83
2014/01/29/11,黄石,1.58
2014/01/29/11,九江,1.12
2014/01/29/11,安庆,1.4
2014/01/29/11,芜湖,1.09
2014/01/29/11,南京,1.76
2014/01/29/11,镇江,1.6
2014/01/29/11,长沙,28.1
2014/01/30/11,宜宾,0.4
2014/01/30/11,泸州,0.6
2014/01/30/11,重庆,8.47
2014/01/30/11,涪陵,168.44
2014/01/30/11,万州,168.65
2014/01/30/11,茅坪,168.44
2014/01/30/11,宜昌,-0.06
2014/01/30/11,沙市,-1.73
2014/01/30/11,监利,1.89
2014/01/30/11,城陵矶,3.16
2014/01/30/11,汉口,1.77
2014/01/30/11,黄石,1.54
2014/01/30/11,九江,1.06
2014/01/30/11,安庆,1.4
2014/01/30/11,芜湖,0.87
2014/01/30/11,南京,1.52
2014/01/30/11,镇江,1.62
2014/01/30/11,长沙,27.94
2014/01/31/11,宜宾,0.7
2014/01/31/11,泸州,0.7
2014/01/31/11,重庆,8.21
2014/01/31/11,涪陵,168.29
2014/01/31/11,万州,168.51
2014/01/31/11,茅坪,168.32
2014/01/31/11,宜昌,-0.01
2014/01/31/11,沙市,-1.73
2014/01/31/11,监利,1.88
2014/01/31/11,城陵矶,3.16
2014/01/31/11,汉口,1.75
2014/01/31/11,黄石,1.52
2014/01/31/11,九江,1.01
2014/01/31/11,安庆,1.4
2014/01/31/11,芜湖,1
2014/01/31/11,南京,1.83
2014/01/31/11,镇江,2.23
2014/01/31/11,长沙,27.9
2014/02/01/11,宜宾,0.4
2014/02/01/11,泸州,0.9
2014/02/01/11,重庆,8
2014/02/01/11,涪陵,168.09
2014/02/01/11,万州,168.3
2014/02/01/11,茅坪,168.15
2014/02/01/11,宜昌,-0.1
2014/02/01/11,沙市,-1.72
2014/02/01/11,监利,1.88
2014/02/01/11,城陵矶,3.12
2014/02/01/11,汉口,1.75
2014/02/01/11,黄石,1.49
2014/02/01/11,九江,1.02
2014/02/01/11,安庆,1.48
2014/02/01/11,芜湖,1.15
2014/02/01/11,南京,1.49
2014/02/01/11,镇江,2.28
2014/02/01/11,长沙,27.87
2014/02/02/11,宜宾,0.8
2014/02/02/11,泸州,0.5
2014/02/02/11,重庆,7.8
2014/02/02/11,涪陵,167.9
2014/02/02/11,万州,168.12
2014/02/02/11,茅坪,167.95
2014/02/02/11,宜昌,-0.07
2014/02/02/11,沙市,-1.75
2014/02/02/11,监利,1.84
2014/02/02/11,城陵矶,3.05
2014/02/02/11,汉口,1.72
2014/02/02/11,黄石,1.46
2014/02/02/11,九江,1.03
2014/02/02/11,安庆,1.5
2014/02/02/11,芜湖,1.2
2014/02/02/11,南京,0.92
2014/02/02/11,镇江,2.34
2014/02/02/11,长沙,27.99
2014/02/03/11,宜宾,0.5
2014/02/03/11,泸州,0.7
2014/02/03/11,重庆,7.63
2014/02/03/11,涪陵,167.72
2014/02/03/11,万州,167.93
2014/02/03/11,茅坪,167.78
2014/02/03/11,宜昌,-0.07
2014/02/03/11,沙市,-1.72
2014/02/03/11,监利,1.78
2014/02/03/11,城陵矶,3.06
2014/02/03/11,汉口,1.73
2014/02/03/11,黄石,1.43
2014/02/03/11,九江,1.06
2014/02/03/11,安庆,1.55
2014/02/03/11,芜湖,1.39
2014/02/03/11,南京,0.95
2014/02/03/11,镇江,2.06
2014/02/03/11,长沙,28.1
2014/02/04/11,宜宾,0.4
2014/02/04/11,泸州,0.8
2014/02/04/11,重庆,7.51
2014/02/04/11,涪陵,167.55
2014/02/04/11,万州,167.74
2014/02/04/11,茅坪,167.45
2014/02/04/11,宜昌,0.02
2014/02/04/11,沙市,-1.66
2014/02/04/11,监利,1.76
2014/02/04/11,城陵矶,2.98
2014/02/04/11,汉口,1.61
2014/02/04/11,黄石,1.43
2014/02/04/11,九江,1.11
2014/02/04/11,安庆,1.59
2014/02/04/11,芜湖,1.58
2014/02/04/11,南京,1.08
2014/02/04/11,镇江,1.73
2014/02/04/11,长沙,28.13
2014/02/05/11,宜宾,0.7
2014/02/05/11,泸州,0.8
2014/02/05/11,重庆,7.31
2014/02/05/11,涪陵,167.35
2014/02/05/11,万州,167.54
2014/02/05/11,茅坪,167.23
2014/02/05/11,宜昌,0.02
2014/02/05/11,沙市,-1.62
2014/02/05/11,监利,1.84
2014/02/05/11,城陵矶,2.92
2014/02/05/11,汉口,1.52
2014/02/05/11,黄石,1.39
2014/02/05/11,九江,1.13
2014/02/05/11,安庆,1.57
2014/02/05/11,芜湖,1.38
2014/02/05/11,南京,0.98
2014/02/05/11,镇江,0.82
2014/02/05/11,长沙,28.13
2014/02/06/11,宜宾,0.6
2014/02/06/11,泸州,0.9
2014/02/06/11,重庆,7.09
2014/02/06/11,涪陵,167.1
2014/02/06/11,万州,167.32
2014/02/06/11,茅坪,167.06
2014/02/06/11,宜昌,0.06
2014/02/06/11,沙市,-1.64
2014/02/06/11,监利,1.86
2014/02/06/11,城陵矶,2.92
2014/02/06/11,汉口,1.49
2014/02/06/11,黄石,1.36
2014/02/06/11,九江,1.04
2014/02/06/11,安庆,1.45
2014/02/06/11,芜湖,1.38
2014/02/06/11,南京,1.06
2014/02/06/11,镇江,0.82
2014/02/06/11,长沙,28.08
2014/02/07/11,宜宾,0.5
2014/02/07/11,泸州,0.9
2014/02/07/11,重庆,6.94
2014/02/07/11,涪陵,166.88
2014/02/07/11,万州,167.13
2014/02/07/11,茅坪,166.94
2014/02/07/11,宜昌,0.03
2014/02/07/11,沙市,-1.65
2014/02/07/11,监利,1.89
2014/02/07/11,城陵矶,3
2014/02/07/11,汉口,1.5
2014/02/07/11,黄石,1.31
2014/02/07/11,九江,1
2014/02/07/11,安庆,1.41
2014/02/07/11,芜湖,1.41
2014/02/07/11,南京,1.13
2014/02/07/11,镇江,0.97
2014/02/07/11,长沙,27.99
2014/02/08/11,宜宾,0.9
2014/02/08/11,泸州,0.9
2014/02/08/11,重庆,6.79
2014/02/08/11,涪陵,166.72
2014/02/08/11,万州,166.96
2014/02/08/11,茅坪,166.66
2014/02/08/11,宜昌,0.06
2014/02/08/11,沙市,-1.66
2014/02/08/11,监利,1.89
2014/02/08/11,城陵矶,3.07
2014/02/08/11,汉口,1.52
2014/02/08/11,黄石,1.3
2014/02/08/11,九江,1
2014/02/08/11,安庆,1.34
2014/02/08/11,芜湖,1.11
2014/02/08/11,南京,0.85
2014/02/08/11,镇江,0.69
2014/02/08/11,长沙,27.99
2014/02/09/11,宜宾,0.4
2014/02/09/11,泸州,1
2014/02/09/11,重庆,6.6
2014/02/09/11,涪陵,166.54
2014/02/09/11,万州,166.76
2014/02/09/11,茅坪,166.47
2014/02/09/11,宜昌,0.14
2014/02/09/11,沙市,-1.65
2014/02/09/11,监利,1.88
2014/02/09/11,城陵矶,3.1
2014/02/09/11,汉口,1.55
2014/02/09/11,黄石,1.32
2014/02/09/11,九江,0.99
2014/02/09/11,安庆,1.16
2014/02/09/11,芜湖,0.9
2014/02/09/11,南京,0.73
2014/02/09/11,镇江,0.7
2014/02/09/11,长沙,28.09
2014/02/10/11,宜宾,0.5
2014/02/10/11,泸州,0.9
2014/02/10/11,重庆,6.57
2014/02/10/11,涪陵,166.41
2014/02/10/11,万州,166.59
2014/02/10/11,茅坪,166.34
2014/02/10/11,宜昌,0.17
2014/02/10/11,沙市,-1.63
2014/02/10/11,监利,1.87
2014/02/10/11,城陵矶,3.14
2014/02/10/11,汉口,1.57
2014/02/10/11,黄石,1.33
2014/02/10/11,九江,1.01
2014/02/10/11,安庆,1.18
2014/02/10/11,芜湖,0.91
2014/02/10/11,南京,0.89
2014/02/10/11,镇江,0.84
2014/02/10/11,长沙,28.32
2014/02/11/11,宜宾,0.8
2014/02/11/11,泸州,1
2014/02/11/11,重庆,6.39
2014/02/11/11,涪陵,166.26
2014/02/11/11,万州,166.46
2014/02/11/11,茅坪,166.21
2014/02/11/11,宜昌,0.26
2014/02/11/11,沙市,-1.49
2014/02/11/11,监利,1.91
2014/02/11/11,城陵矶,3.21
2014/02/11/11,汉口,1.62
2014/02/11/11,黄石,1.36
2014/02/11/11,九江,0.98
2014/02/11/11,安庆,1.14
2014/02/11/11,芜湖,0.68
2014/02/11/11,南京,0.96
2014/02/11/11,镇江,0.9
2014/02/11/11,长沙,28.2
2014/02/12/11,宜宾,1.1
2014/02/12/11,泸州,1.2
2014/02/12/11,重庆,6.31
2014/02/12/11,涪陵,166.1
2014/02/12/11,万州,166.3
2014/02/12/11,茅坪,166.03
2014/02/12/11,宜昌,0.05
2014/02/12/11,沙市,-1.52
2014/02/12/11,监利,2
2014/02/12/11,城陵矶,3.32
2014/02/12/11,汉口,1.67
2014/02/12/11,黄石,1.34
2014/02/12/11,九江,0.98
2014/02/12/11,安庆,1.15
2014/02/12/11,芜湖,0.77
2014/02/12/11,南京,1.47
2014/02/12/11,镇江,1.4
2014/02/12/11,长沙,28.13
2014/02/13/11,宜宾,0.7
2014/02/13/11,泸州,1.2
2014/02/13/11,重庆,6.3
2014/02/13/11,涪陵,165.98
2014/02/13/11,万州,166.19
2014/02/13/11,茅坪,165.92
2014/02/13/11,宜昌,0.16
2014/02/13/11,沙市,-1.53
2014/02/13/11,监利,2.01
2014/02/13/11,城陵矶,3.37
2014/02/13/11,汉口,1.75
2014/02/13/11,黄石,1.41
2014/02/13/11,九江,1.01
2014/02/13/11,安庆,1.28
2014/02/13/11,芜湖,0.88
2014/02/13/11,南京,1.67
2014/02/13/11,镇江,1.8
2014/02/13/11,长沙,28
2014/02/14/11,宜宾,0.9
2014/02/14/11,泸州,1.1
2014/02/14/11,重庆,6.18
2014/02/14/11,涪陵,165.89
2014/02/14/11,万州,166.08
2014/02/14/11,茅坪,165.8
2014/02/14/11,宜昌,0.16
2014/02/14/11,沙市,-1.48
2014/02/14/11,监利,2.05
2014/02/14/11,城陵矶,3.42
2014/02/14/11,汉口,1.82
2014/02/14/11,黄石,1.51
2014/02/14/11,九江,1.07
2014/02/14/11,安庆,1.37
2014/02/14/11,芜湖,0.92
2014/02/14/11,南京,1.57
2014/02/14/11,镇江,1.89
2014/02/14/11,长沙,28.14
2014/02/15/11,宜宾,0.8
2014/02/15/11,泸州,1
2014/02/15/11,重庆,5.95
2014/02/15/11,涪陵,165.75
2014/02/15/11,万州,165.95
2014/02/15/11,茅坪,165.64
2014/02/15/11,宜昌,0.17
2014/02/15/11,沙市,-1.51
2014/02/15/11,监利,2.09
2014/02/15/11,城陵矶,3.47
2014/02/15/11,汉口,1.9
2014/02/15/11,黄石,1.56
2014/02/15/11,九江,1.13
2014/02/15/11,安庆,1.41
2014/02/15/11,芜湖,0.97
2014/02/15/11,南京,1.61
2014/02/15/11,镇江,2.1
2014/02/15/11,长沙,28.1
2014/02/16/11,宜宾,0.5
2014/02/16/11,泸州,1
2014/02/16/11,重庆,5.9
