time,location,water_level
2019/01/19/11,黄石,5.05
2019/01/19/11,九江,4.85
2019/01/19/11,安庆,4.65
2019/01/19/11,芜湖,3.04
2019/01/19/11,南京,2.77
2019/01/19/11,镇江,2.23
2019/01/19/11,湘江长沙,30.01
2019/01/20/11,宜宾,1
2019/01/20/11,泸州(二郎滩),1.9
2019/01/20/11,北碚,-0.23
2019/01/20/11,重庆,11.26
2019/01/20/11,寸滩,171.4
2019/01/20/11,涪陵(清溪场),171.15
2019/01/20/11,万州,171.34
2019/01/20/11,茅坪,171.04
2019/01/20/11,宜昌,1.25
2019/01/20/11,枝江,0.35
2019/01/20/11,沙市,-0.82
2019/01/20/11,监利,4.02
2019/01/20/11,城陵矶,6.19
2019/01/20/11,汉口,5.21
2019/01/20/11,黄石,5.01
2019/01/20/11,九江,4.84
2019/01/20/11,安庆,4.63
2019/01/20/11,芜湖,2.96
2019/01/20/11,南京,2.87
2019/01/20/11,镇江,2.45
2019/01/20/11,湘江长沙,29.88
2019/01/21/11,宜宾,0.9
2019/01/21/11,泸州(二郎滩),1.9
2019/01/21/11,北碚,-0.24
2019/01/21/11,重庆,10.98
2019/01/21/11,寸滩,171.14
2019/01/21/11,涪陵(清溪场),170.96
2019/01/21/11,万州,171.13
2019/01/21/11,茅坪,170.87
2019/01/21/11,宜昌,1.17
2019/01/21/11,枝江,0.42
2019/01/21/11,沙市,-0.89
2019/01/21/11,监利,3.84
2019/01/21/11,城陵矶,6.06
2019/01/21/11,汉口,5.15
2019/01/21/11,黄石,4.93
2019/01/21/11,九江,4.78
2019/01/21/11,安庆,4.64
2019/01/21/11,芜湖,3.02
2019/01/21/11,南京,3.03
2019/01/21/11,镇江,2.83
2019/01/21/11,湘江长沙,29.96
2019/01/22/11,宜宾,1.5
2019/01/22/11,泸州(二郎滩),2.4
2019/01/22/11,北碚,-0.19
2019/01/22/11,重庆,10.81
2019/01/22/11,寸滩,170.97
2019/01/22/11,涪陵(清溪场),170.69
2019/01/22/11,万州,170.96
2019/01/22/11,茅坪,170.76
2019/01/22/11,宜昌,1.27
2019/01/22/11,枝江,0.35
2019/01/22/11,沙市,-0.95
2019/01/22/11,监利,3.72
2019/01/22/11,城陵矶,5.83
2019/01/22/11,汉口,5.04
2019/01/22/11,黄石,4.87
2019/01/22/11,九江,4.72
2019/01/22/11,安庆,4.63
2019/01/22/11,芜湖,3.02
2019/01/22/11,南京,2.7
2019/01/22/11,镇江,2.88
2019/01/22/11,湘江长沙,30.24
2019/01/23/11,宜宾,1.2
2019/01/23/11,泸州(二郎滩),2.3
2019/01/23/11,北碚,-0.16
2019/01/23/11,重庆,10.7
2019/01/23/11,寸滩,170.85
2019/01/23/11,涪陵(清溪场),170.54
2019/01/23/11,万州,170.78
2019/01/23/11,茅坪,170.57
2019/01/23/11,宜昌,0.88
2019/01/23/11,枝江,0.32
2019/01/23/11,沙市,-0.9
2019/01/23/11,监利,3.67
2019/01/23/11,城陵矶,5.75
2019/01/23/11,汉口,4.91
2019/01/23/11,黄石,4.8
2019/01/23/11,九江,4.61
2019/01/23/11,安庆,4.55
2019/01/23/11,芜湖,3.05
2019/01/23/11,南京,2.5
2019/01/23/11,镇江,3.02
2019/01/23/11,湘江长沙,29.85
2019/01/24/11,宜宾,1.5
2019/01/24/11,泸州(二郎滩),2.1
2019/01/24/11,北碚,-0.59
2019/01/24/11,重庆,10.71
2019/01/24/11,寸滩,170.85
2019/01/24/11,涪陵(清溪场),170.53
2019/01/24/11,万州,170.79
2019/01/24/11,茅坪,170.53
2019/01/24/11,宜昌,0.41
2019/01/24/11,枝江,-0.23
2019/01/24/11,沙市,-1.41
2019/01/24/11,监利,3.59
2019/01/24/11,城陵矶,5.67
2019/01/24/11,汉口,4.82
2019/01/24/11,黄石,4.67
2019/01/24/11,九江,4.5
2019/01/24/11,安庆,4.49
2019/01/24/11,芜湖,3.14
2019/01/24/11,南京,2.4
2019/01/24/11,镇江,2.89
2019/01/24/11,湘江长沙,29.65
2019/01/25/11,宜宾,1.2
2019/01/25/11,泸州(二郎滩),2.1
2019/01/25/11,北碚,-0.52
2019/01/25/11,重庆,10.7
2019/01/25/11,寸滩,170.84
2019/01/25/11,涪陵(清溪场),170.54
2019/01/25/11,万州,170.82
2019/01/25/11,茅坪,170.6
2019/01/25/11,宜昌,0.24
2019/01/25/11,枝江,-0.51
2019/01/25/11,沙市,-1.91
2019/01/25/11,监利,3.22
2019/01/25/11,城陵矶,5.45
2019/01/25/11,汉口,4.7
2019/01/25/11,黄石,4.56
2019/01/25/11,九江,4.4
2019/01/25/11,安庆,4.43
2019/01/25/11,芜湖,3.15
2019/01/25/11,南京,2.47
2019/01/25/11,镇江,2.35
2019/01/25/11,湘江长沙,29.75
2019/01/26/11,宜宾,1.4
2019/01/26/11,泸州(二郎滩),1.6
2019/01/26/11,北碚,0.12
2019/01/26/11,重庆,10.85
2019/01/26/11,寸滩,170.97
2019/01/26/11,涪陵(清溪场),170.65
2019/01/26/11,万州,170.89
2019/01/26/11,茅坪,170.62
2019/01/26/11,宜昌,0.31
2019/01/26/11,枝江,-0.6
2019/01/26/11,沙市,-2.17
2019/01/26/11,监利,2.86
2019/01/26/11,城陵矶,5.19
2019/01/26/11,汉口,4.47
2019/01/26/11,黄石,4.35
2019/01/26/11,九江,4.28
2019/01/26/11,安庆,4.29
2019/01/26/11,芜湖,3.09
2019/01/26/11,南京,2.44
2019/01/26/11,镇江,1.93
2019/01/26/11,湘江长沙,29.86
2019/01/27/11,宜宾,1.4
2019/01/27/11,泸州(二郎滩),2.2
2019/01/27/11,北碚,-0.49
2019/01/27/11,重庆,10.75
2019/01/27/11,寸滩,170.91
2019/01/27/11,涪陵(清溪场),170.67
2019/01/27/11,万州,170.91
2019/01/27/11,茅坪,170.71
2019/01/27/11,宜昌,0.21
2019/01/27/11,枝江,-0.63
2019/01/27/11,沙市,-2.25
2019/01/27/11,监利,2.65
2019/01/27/11,城陵矶,4.95
2019/01/27/11,汉口,4.27
2019/01/27/11,黄石,4.18
2019/01/27/11,九江,4.13
2019/01/27/11,安庆,4.15
2019/01/27/11,芜湖,2.99
2019/01/27/11,南京,2.38
2019/01/27/11,镇江,1.7
2019/01/27/11,湘江长沙,29.73
2019/01/28/11,宜宾,，1.00
2019/01/28/11,泸州(二郎滩),1.9
2019/01/28/11,北碚,0.23
2019/01/28/11,重庆,10.91
2019/01/28/11,寸滩,171.05
2019/01/28/11,涪陵(清溪场),170.69
2019/01/28/11,万州,170.93
2019/01/28/11,茅坪,170.71
2019/01/28/11,宜昌,0.22
2019/01/28/11,枝江,-0.63
2019/01/28/11,沙市,-2.34
2019/01/28/11,监利,2.5
2019/01/28/11,城陵矶,4.73
2019/01/28/11,汉口,4.06
2019/01/28/11,黄石,3.99
2019/01/28/11,九江,3.94
2019/01/28/11,安庆,3.95
2019/01/28/11,芜湖,2.78
2019/01/28/11,南京,2.2
2019/01/28/11,镇江,1.56
2019/01/28/11,湘江长沙,29.76
2019/01/29/11,宜宾,，0.70
2019/01/29/11,泸州(二郎滩),2.2
2019/01/29/11,北碚,-0.47
2019/01/29/11,重庆,10.88
2019/01/29/11,寸滩,171.02
2019/01/29/11,涪陵(清溪场),170.74
2019/01/29/11,万州,170.99
2019/01/29/11,茅坪,170.79
2019/01/29/11,宜昌,0.18
2019/01/29/11,枝江,-0.65
2019/01/29/11,沙市,-2.25
2019/01/29/11,监利,2.45
2019/01/29/11,城陵矶,4.46
2019/01/29/11,汉口,3.81
2019/01/29/11,黄石,3.78
2019/01/29/11,九江,3.72
2019/01/29/11,安庆,3.73
2019/01/29/11,芜湖,2.64
2019/01/29/11,南京,2.18
2019/01/29/11,镇江,1.62
2019/01/29/11,湘江长沙,30.09
2019/01/30/11,宜宾,，0.90
2019/01/30/11,泸州(二郎滩),1.8
2019/01/30/11,北碚,-0.5
2019/01/30/11,重庆,10.93
2019/01/30/11,寸滩,171.07
2019/01/30/11,涪陵(清溪场),170.76
2019/01/30/11,万州,171.03
2019/01/30/11,茅坪,170.8
2019/01/30/11,宜昌,0.38
2019/01/30/11,枝江,-0.56
2019/01/30/11,沙市,-1.92
2019/01/30/11,监利,2.43
2019/01/30/11,城陵矶,4.33
2019/01/30/11,汉口,3.6
2019/01/30/11,黄石,3.6
2019/01/30/11,九江,3.52
2019/01/30/11,安庆,3.55
2019/01/30/11,芜湖,2.4
2019/01/30/11,南京,1.97
2019/01/30/11,镇江,1.49
2019/01/30/11,湘江长沙,29.93
2019/01/31/11,宜宾,，1.10
2019/01/31/11,泸州(二郎滩),1.9
2019/01/31/11,北碚,-0.2
2019/01/31/11,重庆,10.9
2019/01/31/11,寸滩,171.11
2019/01/31/11,涪陵(清溪场),170.84
2019/01/31/11,万州,171.08
2019/01/31/11,茅坪,170.84
2019/01/31/11,宜昌,0.35
2019/01/31/11,枝江,-0.56
2019/01/31/11,沙市,-2.26
2019/01/31/11,监利,2.5
2019/01/31/11,城陵矶,4.3
2019/01/31/11,汉口,3.44
2019/01/31/11,黄石,3.38
2019/01/31/11,九江,3.33
2019/01/31/11,安庆,3.39
2019/01/31/11,芜湖,2.36
2019/01/31/11,南京,2.06
2019/01/31/11,镇江,1.67
2019/01/31/11,湘江长沙,29.59
2019/02/01/11,宜宾,，1.30
2019/02/01/11,泸州(二郎滩),1.7
2019/02/01/11,北碚,-0.32
2019/02/01/11,重庆,11
2019/02/01/11,寸滩,171.15
2019/02/01/11,涪陵(清溪场),170.88
2019/02/01/11,万州,171.13
2019/02/01/11,茅坪,170.9
2019/02/01/11,宜昌,0.35
2019/02/01/11,枝江,-0.52
2019/02/01/11,沙市,-2.25
2019/02/01/11,监利,2.49
2019/02/01/11,城陵矶,4.25
2019/02/01/11,汉口,3.34
2019/02/01/11,黄石,3.26
2019/02/01/11,九江,3.16
2019/02/01/11,安庆,3.28
2019/02/01/11,芜湖,2.25
2019/02/01/11,南京,2.08
2019/02/01/11,镇江,1.76
2019/02/01/11,湘江长沙,29.49
2019/02/02/11,宜宾,，0.50
2019/02/02/11,泸州(二郎滩),0.9
2019/02/02/11,北碚,-0.57
2019/02/02/11,重庆,11.01
2019/02/02/11,寸滩,171.17
2019/02/02/11,涪陵(清溪场),170.94
2019/02/02/11,万州,171.18
2019/02/02/11,茅坪,171
2019/02/02/11,宜昌,0.19
2019/02/02/11,枝江,-0.56
2019/02/02/11,沙市,-2.34
2019/02/02/11,监利,2.46
2019/02/02/11,城陵矶,4.13
2019/02/02/11,汉口,3.29
2019/02/02/11,黄石,3.16
2019/02/02/11,九江,3.03
2019/02/02/11,安庆,3.11
2019/02/02/11,芜湖,1.98
2019/02/02/11,南京,2.02
2019/02/02/11,镇江,1.7
2019/02/02/11,湘江长沙,29.53
2019/02/03/11,宜宾,，0.70
2019/02/03/11,泸州(二郎滩),0.6
2019/02/03/11,北碚,0.12
2019/02/03/11,重庆,10.96
2019/02/03/11,寸滩,171.12
2019/02/03/11,涪陵(清溪场),170.95
2019/02/03/11,万州,171.2
2019/02/03/11,茅坪,171.02
2019/02/03/11,宜昌,0.23
2019/02/03/11,枝江,-0.69
2019/02/03/11,沙市,-2.51
2019/02/03/11,监利,2.33
2019/02/03/11,城陵矶,4.06
2019/02/03/11,汉口,3.17
2019/02/03/11,黄石,3.06
2019/02/03/11,九江,2.9
2019/02/03/11,安庆,2.98
2019/02/03/11,芜湖,1.88
2019/02/03/11,南京,2.13
2019/02/03/11,镇江,2.02
2019/02/03/11,湘江长沙,29.59
2019/02/04/11,宜宾,，0.60
2019/02/04/11,泸州(二郎滩),0.7
2019/02/04/11,北碚,-0.55
2019/02/04/11,重庆,10.82
2019/02/04/11,寸滩,171.03
2019/02/04/11,涪陵(清溪场),170.91
2019/02/04/11,万州,171.19
2019/02/04/11,茅坪,170.91
2019/02/04/11,宜昌,0.09
2019/02/04/11,枝江,-0.69
2019/02/04/11,沙市,-2.5
2019/02/04/11,监利,2.23
2019/02/04/11,城陵矶,3.98
2019/02/04/11,汉口,3.07
2019/02/04/11,黄石,2.87
2019/02/04/11,九江,2.76
2019/02/04/11,安庆,2.89
2019/02/04/11,芜湖,1.89
2019/02/04/11,南京,2.24
2019/02/04/11,镇江,2.32
2019/02/04/11,湘江长沙,29.54
2019/02/05/11,宜宾,，0.80
2019/02/05/11,泸州(二郎滩),0.7
2019/02/05/11,北碚,-0.3
2019/02/05/11,重庆,10.71
2019/02/05/11,寸滩,170.92
2019/02/05/11,涪陵(清溪场),170.83
2019/02/05/11,万州,171.11
2019/02/05/11,茅坪,170.89
2019/02/05/11,宜昌,0.18
2019/02/05/11,枝江,-0.49
2019/02/05/11,沙市,-2.36
2019/02/05/11,监利,2.16
2019/02/05/11,城陵矶,3.87
2019/02/05/11,汉口,3.01
2019/02/05/11,黄石,2.85
2019/02/05/11,九江,2.68
2019/02/05/11,安庆,2.87
2019/02/05/11,芜湖,1.99
2019/02/05/11,南京,2.13
2019/02/05/11,镇江,2.4
2019/02/05/11,湘江长沙,29.96
2019/02/06/11,宜宾,，0.50
2019/02/06/11,泸州(二郎滩),1
2019/02/06/11,北碚,-0.45
2019/02/06/11,重庆,10.59
2019/02/06/11,寸滩,170.79
2019/02/06/11,涪陵(清溪场),170.72
2019/02/06/11,万州,170.98
2019/02/06/11,茅坪,170.65
2019/02/06/11,宜昌,0.04
2019/02/06/11,枝江,-0.7
2019/02/06/11,沙市,-2.44
2019/02/06/11,监利,2.2
2019/02/06/11,城陵矶,3.83
2019/02/06/11,汉口,2.93
2019/02/06/11,黄石,2.79
2019/02/06/11,九江,2.6
2019/02/06/11,安庆,2.8
2019/02/06/11,芜湖,1.95
2019/02/06/11,南京,2.07
2019/02/06/11,镇江,2.64
2019/02/06/11,湘江长沙,30
2019/02/07/11,宜宾,，0.50
